seq_id,aln_start,aln_end,env_start,env_end,hmm_acc,hmm_name,type,hmm_start,hmm_end,hmm_length,score,evalue,significance,clan
g4130.t1,1337,1446,1337,1447,PF17917.7,RT_RNaseH,Domain,1,104,105,96.1,1.6e-27,1,CL0219
g4130.t1,1631,1684,1630,1688,PF17921.7,Integrase_H2C2,Domain,2,54,59,54.7,1.1e-14,1,CL0361
g4130.t1,1707,1804,1706,1804,PF00665.32,rve,Domain,3,102,102,40.6,3.1e-10,1,CL0219
g4130.t1,1928,1990,1928,1991,PF24626.1,SH3_Tf2-1,Domain,1,63,64,35.0,1.5e-08,1,CL0010
g4132.t1,71,119,47,120,PF02179.21,BAG,Family,31,77,78,32.5,1.2e-07,1,No_Clan
g4134.t1,179,412,176,413,PF00561.26,Abhydrolase_1,Domain,4,244,245,43.4,4.1e-11,1,CL0028
g4135.t1,1,103,1,104,PF00169.35,PH,Domain,3,104,105,31.2,3.2e-07,1,CL0266
g4135.t1,1143,1246,1142,1247,PF00169.35,PH,Domain,2,104,105,37.0,4.9e-09,1,CL0266
g4135.t1,2153,2254,2152,2256,PF00169.35,PH,Domain,2,102,105,30.9,4e-07,1,CL0266
g4137.t1,33,114,32,114,PF08240.17,ADH_N,Domain,2,104,104,55.9,5.6e-15,1,CL0296
g4137.t1,154,291,153,294,PF00107.32,ADH_zinc_N,Domain,2,126,129,89.0,3.1e-25,1,CL0063
g4142.t1,71,119,47,120,PF02179.21,BAG,Family,31,77,78,32.5,1.2e-07,1,No_Clan
g4144.t1,10,190,1,192,PF00883.26,Peptidase_M17,Domain,129,308,310,181.3,3.4e-53,1,CL0865
g4150.t1,6,135,1,171,PF00561.26,Abhydrolase_1,Domain,21,103,245,45.9,7e-12,1,CL0028
g4161.t1,92,234,89,276,PF00561.26,Abhydrolase_1,Domain,5,103,245,46.7,3.9e-12,1,CL0028
g4162.t1,17,165,15,168,PF18295.7,Pdase_M17_N2,Domain,3,119,122,59.3,5.8e-16,1,CL0223
g4162.t1,210,521,209,523,PF00883.26,Peptidase_M17,Domain,2,308,310,312.9,3.1e-93,1,CL0865
g4165.t1,2,100,2,101,PF20147.5,Crinkler,Domain,1,105,106,75.0,9e-21,1,CL0072
g4168.t1,113,180,112,180,PF02207.25,zf-UBR,Family,2,69,69,74.0,9.7e-21,1,No_Clan
g4168.t1,1620,2086,1613,2087,PF18995.5,PRT6_C,Domain,60,450,451,189.2,1.6e-55,1,No_Clan
g4169.t1,234,494,227,494,PF07714.23,PK_Tyr_Ser-Thr,Domain,15,258,258,89.8,2.3e-25,1,CL0016
g4170.t1,257,392,257,406,PF13671.12,AAA_33,Domain,1,125,143,33.5,6e-08,1,CL0023
g4170.t1,457,540,447,552,PF08302.16,tRNA_lig_CPD,Domain,137,220,250,32.1,1e-07,1,No_Clan
g4171.t1,2,102,2,103,PF20147.5,Crinkler,Domain,1,105,106,72.2,6.7e-20,1,CL0072
g4172.t1,101,280,101,281,PF00005.33,ABC_tran,Domain,1,136,137,60.7,2.8e-16,1,CL0023
g4172.t1,312,365,311,381,PF19055.6,ABC2_membrane_7,Family,2,56,410,35.2,8.5e-09,1,CL0181
g4172.t1,435,641,433,641,PF01061.29,ABC2_membrane,Domain,3,211,211,134.2,5.8e-39,1,CL0181
g4172.t1,784,927,780,927,PF00005.33,ABC_tran,Domain,5,137,137,65.1,1.3e-17,1,CL0023
g4172.t1,1076,1288,1076,1288,PF01061.29,ABC2_membrane,Domain,1,211,211,114.0,9e-33,1,CL0181
g4174.t1,6,46,2,47,PF04695.18,Pex14_N,Domain,5,45,46,35.5,7.4e-09,1,No_Clan
g4175.t1,117,282,109,282,PF13385.13,Laminin_G_3,Domain,14,151,151,47.3,3e-12,1,CL0004
g4176.t1,37,150,37,155,PF01661.27,Macro,Domain,1,113,118,122.1,1.5e-35,1,CL0223
g4182.t1,76,328,75,329,PF01048.26,PNP_UDP_1,Domain,2,232,233,168.0,2.7e-49,1,CL0408
g4183.t1,2,86,2,111,PF20147.5,Crinkler,Domain,1,83,106,70.2,2.8e-19,1,CL0072
g4184.t1,26,107,2,120,PF13385.13,Laminin_G_3,Domain,55,135,151,30.6,4.3e-07,1,CL0004
g4185.t1,21,326,17,340,PF03198.20,Glyco_hydro_72,Domain,5,286,314,166.8,9.2e-49,1,CL0036
g4187.t1,12,418,11,418,PF07958.16,DUF1688,Family,2,420,420,537.5,2.5e-161,1,No_Clan
g4188.t1,9,430,1,430,PF00083.30,Sugar_tr,Family,38,452,452,327.9,1.3e-97,1,CL0015
g4189.t1,47,492,45,492,PF00083.30,Sugar_tr,Family,3,452,452,332.2,6.6e-99,1,CL0015
g4190.t1,83,157,74,164,PF03092.22,BT1,Family,11,85,432,43.7,1.9e-11,1,CL0015
g4190.t1,191,518,176,526,PF03092.22,BT1,Family,90,421,432,40.6,1.7e-10,1,CL0015
g4191.t1,47,492,45,492,PF00083.30,Sugar_tr,Family,3,452,452,336.4,3.4e-100,1,CL0015
g4192.t1,15,215,1,217,PF00724.26,Oxidored_FMN,Domain,134,340,342,156.0,2e-45,1,CL0036
g4193.t1,5,103,5,103,PF00724.26,Oxidored_FMN,Domain,1,98,342,94.6,8.8e-27,1,CL0036
g4194.t1,33,115,32,115,PF08240.17,ADH_N,Domain,2,104,104,55.2,8.8e-15,1,CL0296
g4194.t1,154,281,154,294,PF00107.32,ADH_zinc_N,Domain,1,120,129,88.4,4.8e-25,1,CL0063
g4195.t1,31,94,31,100,PF00076.28,RRM_1,Domain,1,63,70,51.1,1.2e-13,1,CL0221
g4195.t1,120,187,120,189,PF00076.28,RRM_1,Domain,1,67,70,54.4,1.1e-14,1,CL0221
g4195.t1,342,412,342,412,PF00076.28,RRM_1,Domain,1,70,70,68.2,5.7e-19,1,CL0221
g4196.t1,7,330,5,330,PF02535.28,Zip,Family,3,323,323,185.5,1.8e-54,1,CL0184
g4197.t1,9,220,7,274,PF05368.19,NmrA,Family,3,233,236,103.0,2.2e-29,1,CL0063
g4198.t1,9,220,7,274,PF05368.19,NmrA,Family,3,233,236,103.5,1.5e-29,1,CL0063
g4199.t1,8,220,7,275,PF05368.19,NmrA,Family,2,232,236,110.9,8.1e-32,1,CL0063
g4201.t1,8,220,7,275,PF05368.19,NmrA,Family,2,232,236,110.9,8e-32,1,CL0063
g4203.t1,8,220,7,275,PF05368.19,NmrA,Family,2,232,236,110.8,8.6e-32,1,CL0063
g4204.t1,8,220,7,275,PF05368.19,NmrA,Family,2,232,236,110.1,1.4e-31,1,CL0063
g4207.t1,8,220,7,275,PF05368.19,NmrA,Family,2,232,236,110.1,1.4e-31,1,CL0063
g4208.t1,153,281,152,281,PF13456.12,RVT_3,Domain,2,123,123,66.1,3.5e-18,1,CL0219
g4209.t1,8,220,7,275,PF05368.19,NmrA,Family,2,232,236,111.0,7.7e-32,1,CL0063
g4212.t1,8,220,7,274,PF05368.19,NmrA,Family,2,232,236,110.9,8.4e-32,1,CL0063
g4241.t1,142,280,141,283,PF14223.12,Retrotran_gag_2,Family,2,135,138,41.5,1.3e-10,1,CL0523
g4241.t1,428,511,428,512,PF22936.1,Pol_BBD,Domain,1,80,81,44.3,2.1e-11,1,No_Clan
g4241.t1,560,616,544,617,PF13976.11,gag_pre-integrs,Domain,15,66,67,36.6,3.7e-09,1,No_Clan
g4241.t1,1061,1302,1061,1304,PF07727.19,RVT_2,Family,1,241,243,185.7,1.4e-54,1,CL0027
g4242.t1,404,478,401,483,PF12796.13,Ank_2,Repeat,4,84,90,30.6,4.9e-07,1,CL0465
g4243.t1,75,116,71,122,PF10258.14,PHAX_RNA-bd,Domain,6,47,84,29.5,6.9e-07,1,No_Clan
g4243.t1,139,168,134,170,PF10258.14,PHAX_RNA-bd,Domain,51,82,84,28.7,1.3e-06,1,No_Clan
g4253.t1,155,212,153,213,PF03221.22,HTH_Tnp_Tc5,Domain,5,65,66,46.0,5.1e-12,1,CL0123
g4260.t1,155,212,153,213,PF03221.22,HTH_Tnp_Tc5,Domain,5,65,66,46.0,5.1e-12,1,CL0123
g4269.t1,371,440,371,440,PF12773.13,DZR,Family,1,45,45,35.7,9.2e-09,1,CL0167
g4270.t1,1092,1121,1091,1121,PF00397.32,WW,Domain,2,31,31,49.0,5.7e-13,1,CL0680
g4271.t1,238,297,237,315,PF07802.16,GCK,Domain,2,61,74,60.9,1.5e-16,1,No_Clan
g4273.t1,196,301,196,302,PF03775.22,MinC_C,Repeat,1,101,102,103.5,6.7e-30,1,CL0268
g4274.t1,7,96,7,97,PF13850.11,ERGIC_N,Domain,1,90,91,90.2,9.2e-26,1,No_Clan
g4274.t1,143,248,142,250,PF00085.26,Thioredoxin,Domain,2,101,103,74.5,7.4e-21,1,CL0172
g4274.t1,280,454,256,454,PF07970.17,COPIIcoated_ERV,Family,45,227,227,106.7,2e-30,1,No_Clan
g4275.t1,353,552,346,553,PF14703.12,PHM7_cyt,Domain,7,173,174,37.7,3.1e-09,1,CL0221
g4275.t1,566,843,565,844,PF02714.20,RSN1_7TM,Family,3,273,274,105.8,3.3e-30,1,CL0416
g4276.t1,3,417,1,423,PF04841.19,Vps16_N,Repeat,3,402,410,221.4,2.3e-65,1,CL0186
g4276.t1,539,853,539,864,PF04840.18,Vps16_C,Repeat,1,306,320,154.6,4.2e-45,1,CL0020
g4292.t1,57,312,57,312,PF05141.17,DIT1_PvcA,Family,1,273,273,255.0,1.1e-75,1,No_Clan
g4292.t1,356,618,344,619,PF02668.22,TauD,Domain,13,266,267,109.4,3.7e-31,1,CL0029
g4295.t1,93,348,93,348,PF05141.17,DIT1_PvcA,Family,1,273,273,275.3,7.5e-82,1,No_Clan
g4295.t1,392,654,379,655,PF02668.22,TauD,Domain,13,266,267,108.9,5.2e-31,1,CL0029
g4296.t1,57,312,57,312,PF05141.17,DIT1_PvcA,Family,1,273,273,254.6,1.5e-75,1,No_Clan
g4296.t1,356,618,344,619,PF02668.22,TauD,Domain,13,266,267,109.3,4.1e-31,1,CL0029
g4299.t1,2,122,1,127,PF05141.17,DIT1_PvcA,Family,145,267,273,127.3,9.8e-37,1,No_Clan
g4299.t2,1,209,1,214,PF05141.17,DIT1_PvcA,Family,41,267,273,202.2,1.5e-59,1,No_Clan
g4300.t1,57,315,57,315,PF05141.17,DIT1_PvcA,Family,1,273,273,237.2,3e-70,1,No_Clan
g4301.t1,56,233,28,234,PF00149.33,Metallophos,Domain,21,190,191,41.7,2.2e-10,1,CL0163
g4301.t1,318,467,309,476,PF02872.23,5_nucleotid_C,Domain,11,147,158,72.4,5.6e-20,1,CL0781
g4302.t1,16,332,11,343,PF03198.20,Glyco_hydro_72,Domain,7,286,314,147.4,7.4e-43,1,CL0036
g4303.t1,176,307,167,307,PF04145.20,Ctr,Family,12,151,151,71.3,1.6e-19,1,No_Clan
g4304.t1,33,215,27,215,PF04145.20,Ctr,Family,12,151,151,68.3,1.3e-18,1,No_Clan
g4305.t1,126,237,126,237,PF02847.23,MA3,Repeat,1,113,113,78.6,4.3e-22,1,CL0020
g4305.t1,288,398,285,398,PF02847.23,MA3,Repeat,4,113,113,86.9,1.1e-24,1,CL0020
g4308.t1,32,322,31,340,PF01207.23,Dus,Family,2,293,311,270.4,2.3e-80,1,CL0036
g4309.t1,89,120,87,121,PF17907.7,AWS,Domain,7,38,39,33.4,4.4e-08,1,CL0809
g4309.t1,136,241,136,241,PF00856.33,SET,Family,1,105,105,83.9,1.2e-23,1,CL0489
g4309.t1,1109,1331,1093,1331,PF00069.31,Pkinase,Domain,85,263,263,63.3,3e-17,1,CL0016
g4310.t1,20,332,17,343,PF03198.20,Glyco_hydro_72,Domain,4,286,314,164.9,3.5e-48,1,CL0036
g4311.t1,25,332,18,340,PF03198.20,Glyco_hydro_72,Domain,9,286,314,168.3,3.3e-49,1,CL0036
g4312.t1,26,336,21,348,PF03198.20,Glyco_hydro_72,Domain,6,286,314,171.6,3.1e-50,1,CL0036
g4315.t1,351,440,308,454,PF14838.11,INTS5_C,Family,577,661,703,31.9,7.6e-08,1,No_Clan
g4316.t1,245,305,181,315,PF14033.12,DUF4246,Domain,115,174,401,27.4,2.3e-06,1,CL0029
g4316.t1,334,509,307,514,PF14033.12,DUF4246,Domain,232,395,401,97.7,1e-27,1,CL0029
g4317.t1,48,120,48,120,PF00173.33,Cyt-b5,Domain,1,74,74,82.8,1.8e-23,1,No_Clan
g4317.t1,144,241,143,241,PF00970.30,FAD_binding_6,Domain,2,99,99,78.4,5.3e-22,1,CL0105
g4317.t1,257,357,251,358,PF00175.26,NAD_binding_1,Domain,13,107,109,27.4,5.5e-06,1,CL0091
g4320.t1,118,232,113,233,PF10033.14,ATG13,Family,98,232,233,52.0,9.8e-14,1,CL0651
g4321.t1,430,688,430,692,PF07714.23,PK_Tyr_Ser-Thr,Domain,1,254,258,177.6,3.6e-52,1,CL0016
g4324.t1,257,328,251,334,PF07885.22,Ion_trans_2,Family,4,73,79,39.0,7.1e-10,1,CL0030
g4325.t1,19,65,17,68,PF10509.15,GalKase_gal_bdg,Domain,3,46,49,65.4,3.3e-18,1,CL0329
g4325.t1,108,198,108,199,PF00288.32,GHMP_kinases_N,Domain,1,86,87,56.9,2.4e-15,1,CL0329
g4325.t1,305,384,303,386,PF08544.18,GHMP_kinases_C,Family,3,83,85,51.8,1.1e-13,1,CL0677
g4326.t1,19,65,17,68,PF10509.15,GalKase_gal_bdg,Domain,3,46,49,65.3,3.5e-18,1,CL0329
g4326.t1,108,198,108,199,PF00288.32,GHMP_kinases_N,Domain,1,86,87,56.9,2.4e-15,1,CL0329
g4326.t1,306,384,303,386,PF08544.18,GHMP_kinases_C,Family,4,83,85,51.4,1.4e-13,1,CL0677
g4327.t1,880,948,879,949,PF13499.12,EF-hand_7,Domain,2,66,67,42.9,6.3e-11,1,CL0220
g4327.t1,1380,2000,1369,2001,PF06650.17,VPS13_VAB,Domain,57,564,565,91.7,5.2e-26,1,No_Clan
g4327.t1,2261,2427,2260,2429,PF16909.10,VPS13_DH-like,Family,2,168,173,73.1,3.1e-20,1,No_Clan
g4327.t1,2543,2630,2541,2638,PF00168.36,C2,Domain,3,95,104,43.6,3.5e-11,1,CL0154
g4328.t1,27,143,19,149,PF00293.34,NUDIX,Domain,9,128,134,49.3,6e-13,1,CL0261
g4331.t1,2,89,2,112,PF20147.5,Crinkler,Domain,1,89,106,72.2,6.8e-20,1,CL0072
g4332.t1,93,450,75,501,PF13520.12,AA_permease_2,Family,23,394,427,111.7,5.2e-32,1,CL0062
g4334.t1,87,261,87,268,PF03639.19,Glyco_hydro_81,Domain,1,165,323,42.3,6.7e-11,1,CL0103
g4334.t1,306,459,290,464,PF03639.19,Glyco_hydro_81,Domain,166,315,323,59.5,3.9e-16,1,CL0103
g4334.t1,477,810,465,814,PF17652.7,Glyco_hydro81C,Repeat,15,348,349,304.7,1.2e-90,1,CL0059
g4344.t1,379,461,379,462,PF22936.1,Pol_BBD,Domain,1,80,81,72.5,3.4e-20,1,No_Clan
g4346.t1,55,346,55,389,PF03372.29,Exo_endo_phos,Domain,1,204,225,40.5,3.3e-10,1,CL0530
g4349.t1,29,100,20,100,PF03951.24,Gln-synt_N,Domain,10,82,82,43.2,3e-11,1,No_Clan
g4349.t1,110,345,106,353,PF00120.29,Gln-synt_C,Domain,5,253,344,51.1,1.4e-13,1,CL0286
g4350.t1,29,100,20,100,PF03951.24,Gln-synt_N,Domain,10,82,82,43.2,3e-11,1,No_Clan
g4350.t1,110,345,106,353,PF00120.29,Gln-synt_C,Domain,5,253,344,51.1,1.4e-13,1,CL0286
g4351.t1,81,461,81,475,PF00501.34,AMP-binding,Family,1,375,384,204.2,3.4e-60,1,CL0378
g4355.t1,64,371,39,372,PF00225.29,Kinesin,Domain,26,326,327,336.3,2.1e-100,1,CL0023
g4355.t1,574,717,572,720,PF23735.1,KIF9,Domain,3,135,140,122.9,1.4e-35,1,No_Clan
g4358.t1,2,71,1,92,PF20147.5,Crinkler,Domain,20,90,106,39.9,7.3e-10,1,CL0072
g4361.t1,195,406,195,407,PF07859.19,Abhydrolase_3,Domain,1,209,210,115.4,3.9e-33,1,CL0028
g4379.t1,358,560,358,749,PF03372.29,Exo_endo_phos,Domain,1,197,225,38.1,1.8e-09,1,CL0530
g4379.t1,905,1162,903,1163,PF00078.32,RVT_1,Domain,3,204,205,109.0,3.2e-31,1,CL0027
g4379.t1,1847,1975,1846,1975,PF13456.12,RVT_3,Domain,2,123,123,70.9,1.2e-19,1,CL0219
g4381.t1,18,58,18,59,PF22748.1,PexRD54_WY,Domain,1,41,42,45.5,6.7e-12,1,CL0807
g4381.t1,61,110,61,111,PF18634.6,RXLR_WY,Domain,1,50,51,42.2,7e-11,1,CL0807
g4381.t1,122,157,117,157,PF22748.1,PexRD54_WY,Domain,7,42,42,34.3,2.2e-08,1,CL0807
g4381.t1,160,208,159,208,PF18634.6,RXLR_WY,Domain,2,51,51,50.3,2.1e-13,1,CL0807
g4381.t1,222,261,220,261,PF22748.1,PexRD54_WY,Domain,4,42,42,28.3,1.6e-06,1,CL0807
g4383.t1,195,406,195,407,PF07859.19,Abhydrolase_3,Domain,1,209,210,115.1,4.6e-33,1,CL0028
g4396.t1,76,130,74,133,PF03221.22,HTH_Tnp_Tc5,Domain,3,59,66,40.4,2.7e-10,1,CL0123
g4398.t1,84,124,84,125,PF22748.1,PexRD54_WY,Domain,1,41,42,38.1,1.4e-09,1,CL0807
g4398.t1,127,176,127,177,PF18634.6,RXLR_WY,Domain,1,50,51,37.3,2.5e-09,1,CL0807
g4398.t1,191,223,184,223,PF22748.1,PexRD54_WY,Domain,10,42,42,34.7,1.5e-08,1,CL0807
g4398.t1,226,274,225,274,PF18634.6,RXLR_WY,Domain,2,51,51,61.1,8.7e-17,1,CL0807
g4398.t1,288,327,286,327,PF22748.1,PexRD54_WY,Domain,4,42,42,33.8,3.1e-08,1,CL0807
g4398.t1,335,383,333,384,PF18634.6,RXLR_WY,Domain,5,50,51,26.8,4.7e-06,1,CL0807
g4399.t1,41,110,39,110,PF04969.22,CS,Domain,3,78,78,45.6,1.3e-11,1,CL0190
g4401.t1,165,382,165,383,PF07859.19,Abhydrolase_3,Domain,1,209,210,119.3,2.5e-34,1,CL0028
g4402.t1,25,154,25,155,PF03952.21,Enolase_N,Domain,1,130,131,191.9,5.7e-57,1,CL0227
g4402.t1,164,453,163,455,PF00113.28,Enolase_C,Domain,2,294,296,486.5,3.5e-146,1,CL0036
g4403.t1,98,197,95,197,PF00169.35,PH,Domain,4,103,105,38.5,1.7e-09,1,CL0266
g4403.t1,253,344,251,344,PF00169.35,PH,Domain,3,103,105,30.1,6.8e-07,1,CL0266
g4404.t1,39,197,37,201,PF03371.20,PRP38,Family,3,168,173,168.0,2.1e-49,1,No_Clan
g4405.t1,170,344,149,346,PF07859.19,Abhydrolase_3,Domain,30,208,210,90.9,1.2e-25,1,CL0028
g4406.t1,174,393,174,394,PF07859.19,Abhydrolase_3,Domain,1,209,210,114.6,6.9e-33,1,CL0028
g4408.t1,415,470,412,474,PF01363.27,FYVE,Domain,6,62,67,39.8,4.7e-10,1,CL0229
g4409.t1,65,199,46,201,PF00025.27,Arf,Domain,41,172,174,49.5,4.1e-13,1,CL0023
g4410.t1,10,464,7,468,PF01490.24,Aa_trans,Domain,9,408,410,126.1,1.8e-36,1,CL0062
g4414.t1,8,103,8,103,PF17773.7,UPF0176_N,Domain,1,92,92,82.1,3.8e-23,1,CL0622
g4414.t1,134,222,123,224,PF00581.25,Rhodanese,Domain,11,100,102,50.3,3.3e-13,1,CL0031
g4414.t1,233,290,233,302,PF12368.13,Rhodanese_C,Family,1,59,66,45.6,8.4e-12,1,No_Clan
g4415.t1,308,415,307,415,PF10551.15,MULE,Domain,2,99,99,27.8,3.3e-06,1,CL0219
g4417.t1,135,199,134,199,PF03221.22,HTH_Tnp_Tc5,Domain,2,66,66,50.4,2.1e-13,1,CL0123
g4417.t1,283,452,283,452,PF03184.25,DDE_1,Family,1,177,177,121.9,2.7e-35,1,CL0219
g4418.t1,479,581,424,582,PF21170.3,FAN1_TPR,Repeat,49,153,154,48.4,1.2e-12,1,CL0020
g4418.t1,912,950,902,951,PF08774.17,VRR_NUC,Domain,78,115,116,32.6,8.8e-08,1,CL0236
g4420.t1,48,342,47,342,PF01008.23,IF-2B,Family,2,280,280,273.8,1.9e-81,1,CL0063
g4421.t1,180,396,180,398,PF07859.19,Abhydrolase_3,Domain,1,208,210,101.3,8e-29,1,CL0028
g4422.t1,175,391,175,393,PF07859.19,Abhydrolase_3,Domain,1,208,210,115.3,4e-33,1,CL0028
g4423.t1,247,340,246,341,PF08698.16,Fcf2,Family,2,94,95,112.7,9.6e-33,1,No_Clan
g4427.t1,53,133,44,155,PF02338.25,OTU,Family,13,98,128,59.0,8.8e-16,1,CL0125
g4428.t1,116,231,114,231,PF02338.25,OTU,Family,3,128,128,71.8,9.4e-20,1,CL0125
g4429.t1,282,489,281,489,PF12317.13,IFT46_B_C,Family,2,211,211,315.2,2.7e-94,1,No_Clan
g4430.t1,7,68,7,70,PF05347.21,Complex1_LYR,Family,1,57,59,40.2,3.3e-10,1,CL0491
g4432.t1,177,260,160,268,PF01457.22,Peptidase_M8,Family,159,237,529,59.2,3.9e-16,1,CL0126
g4432.t1,300,595,291,599,PF01457.22,Peptidase_M8,Family,241,524,529,163.0,1.4e-47,1,CL0126
g4433.t1,2,227,2,232,PF00483.29,NTP_transferase,Family,1,239,245,201.3,2.4e-59,1,CL0110
g4433.t1,258,284,257,292,PF00132.30,Hexapep,Repeat,2,28,36,32.4,6.4e-08,1,CL0536
g4434.t1,107,175,107,175,PF00690.31,Cation_ATPase_N,Domain,1,69,69,61.3,6.6e-17,1,No_Clan
g4434.t1,214,435,214,435,PF00122.25,E1-E2_ATPase,Family,1,181,181,131.6,2.8e-38,1,No_Clan
g4434.t1,517,621,517,622,PF13246.12,Cation_ATPase,Family,1,90,91,66.7,1.8e-18,1,CL0137
g4434.t1,686,814,654,814,PF00702.32,Hydrolase,Domain,86,191,191,55.1,1.7e-14,1,CL0137
g4434.t1,884,1136,884,1136,PF00689.26,Cation_ATPase_C,Family,1,175,175,125.8,1.9e-36,1,No_Clan
g4435.t1,17,61,7,87,PF01749.26,IBB,Repeat,11,55,89,29.2,1.3e-06,1,CL0020
g4435.t1,162,196,157,196,PF00514.29,Arm,Repeat,7,41,41,35.4,9.2e-09,1,CL0020
g4435.t1,575,621,574,622,PF16186.11,Arm_3,Repeat,6,52,53,37.7,1.5e-09,1,CL0020
g4443.t1,47,376,47,390,PF00251.26,Glyco_hydro_32N,Repeat,1,296,307,154.2,7.7e-45,1,CL0143
g4443.t1,430,604,426,605,PF08244.19,Glyco_hydro_32C,Domain,5,157,158,97.2,1.2e-27,1,CL0004
g4444.t1,456,611,444,611,PF20750.3,PAP_NTPase,Domain,39,194,194,128.8,2.9e-37,1,CL0260
g4444.t1,617,744,616,753,PF04928.22,PAP_central,Domain,2,129,146,169.7,4.1e-50,1,No_Clan
g4444.t1,814,873,814,880,PF04926.20,PAP_RNA-bind,Domain,1,60,181,33.0,5.9e-08,1,No_Clan
g4445.t1,27,240,25,245,PF03211.19,Pectate_lyase,Repeat,3,197,202,237.4,1.4e-70,1,CL0268
g4479.t1,27,241,25,246,PF03211.19,Pectate_lyase,Repeat,3,197,202,238.6,6e-71,1,CL0268
g4480.t1,27,236,25,243,PF03211.19,Pectate_lyase,Repeat,3,195,202,233.1,2.9e-69,1,CL0268
g4481.t1,1413,1440,1411,1440,PF00397.32,WW,Domain,4,31,31,32.8,7e-08,1,CL0680
g4481.t2,1730,1757,1728,1757,PF00397.32,WW,Domain,4,31,31,32.5,8.7e-08,1,CL0680
g4482.t1,84,326,83,335,PF05890.17,Ebp2,Family,2,246,246,218.4,1.4e-64,1,No_Clan
g4483.t1,15,85,15,85,PF00076.28,RRM_1,Domain,1,70,70,85.5,2.2e-24,1,CL0221
g4483.t1,135,192,127,197,PF14327.11,CSTF2_hinge,Family,12,69,81,36.3,7.6e-09,1,No_Clan
g4484.t1,87,180,86,205,PF02338.25,OTU,Family,2,102,128,56.7,4.3e-15,1,CL0125
g4485.t1,220,327,218,341,PF21773.2,ODAD1_CC,Domain,4,111,287,37.2,2.1e-09,1,No_Clan
g4485.t1,396,520,387,525,PF21773.2,ODAD1_CC,Domain,151,274,287,55.8,4.7e-15,1,No_Clan
g4486.t1,39,71,39,71,PF16880.10,EHD_N,Family,1,33,33,60.2,1.6e-16,1,No_Clan
g4486.t1,76,235,75,235,PF01926.29,MMR_HSR1,Family,2,113,113,35.9,8.4e-09,1,CL0023
g4486.t1,307,413,307,413,PF18150.6,DUF5600,Domain,1,107,107,143.4,4.8e-42,1,No_Clan
g4486.t1,463,548,454,553,PF12763.13,EF-hand_4,Family,12,95,104,36.8,4e-09,1,CL0220
g4487.t1,60,98,59,99,PF13639.12,zf-RING_2,Domain,2,43,44,38.5,1.3e-09,1,CL0229
g4488.t1,101,143,100,143,PF13639.12,zf-RING_2,Domain,2,44,44,54.1,1.8e-14,1,CL0229
g4489.t1,6,95,4,95,PF17292.8,POB3_N,Domain,3,93,93,63.4,2.6e-17,1,CL0266
g4489.t1,102,169,102,170,PF03531.20,SSrecog,Domain,1,68,69,86.3,1.3e-24,1,CL0266
g4489.t1,209,327,198,327,PF21103.3,PH1_SSRP1-like,Domain,10,130,130,129.2,1.2e-37,1,CL0266
g4489.t1,341,438,340,438,PF08512.18,Rttp106-like_middle,Domain,2,91,91,84.3,7.5e-24,1,CL0266
g4490.t1,77,318,69,405,PF03283.19,PAE,Family,31,255,355,39.7,4e-10,1,CL0028
g4491.t1,55,272,55,290,PF05216.18,UNC-50,Family,1,209,221,246.8,2.3e-73,1,No_Clan
g4493.t1,8,272,8,274,PF00069.31,Pkinase,Domain,1,261,263,202.7,8.7e-60,1,CL0016
g4493.t2,4,268,4,270,PF00069.31,Pkinase,Domain,1,261,263,202.7,8.5e-60,1,CL0016
g4497.t1,599,659,598,667,PF02854.25,MIF4G,Repeat,2,62,203,51.9,9.8e-14,1,CL0020
g4498.t1,40,168,39,170,PF20981.2,AAR2_1st,Domain,2,132,134,112.3,2.3e-32,1,No_Clan
g4498.t1,211,360,206,362,PF05282.17,AAR2,Repeat,7,158,160,132.4,1.8e-38,1,CL0020
g4498.t2,40,168,39,170,PF20981.2,AAR2_1st,Domain,2,132,134,112.9,1.5e-32,1,No_Clan
g4498.t2,211,360,206,362,PF05282.17,AAR2,Repeat,7,158,160,133.0,1.2e-38,1,CL0020
g4499.t1,18,109,17,110,PF24784.1,Temptin_C,Domain,2,97,98,106.1,1.3e-30,1,No_Clan
g4500.t1,24,254,18,256,PF03114.23,BAR,Domain,7,231,234,55.9,6.2e-15,1,CL0145
g4502.t1,9,294,7,318,PF00698.26,Acyl_transf_1,Domain,3,272,319,114.2,1.1e-32,1,CL0323
g4503.t1,14,595,11,595,PF16134.10,THOC2_N,Family,4,632,632,195.9,1.7e-57,1,No_Clan
g4503.t1,597,671,597,671,PF11732.13,Thoc2,Family,1,76,76,92.4,1.7e-26,1,No_Clan
g4503.t1,926,1214,924,1214,PF11262.13,Tho2,Family,4,305,305,278.1,1.1e-82,1,No_Clan
g4505.t1,41,290,41,291,PF12697.13,Abhydrolase_6,Domain,1,216,217,94.0,2.5e-26,1,CL0028
g4506.t1,3,319,1,319,PF04142.21,Nuc_sug_transp,Family,3,315,315,276.7,2.9e-82,1,CL0184
g4507.t1,9,145,8,163,PF12850.12,Metallophos_2,Domain,3,139,154,97.4,1e-27,1,CL0163
g4507.t2,21,157,20,175,PF12850.12,Metallophos_2,Domain,3,139,154,97.2,1.2e-27,1,CL0163
