chromosome	start	end	motif_id	sequence_name	strand	start.1	stop	anchor_annotation
HiC_scaffold_4	3920000	3930000	Myb_DNA-binding	244	+	1595	1603	TAD_54
HiC_scaffold_4	3920000	3930000	zf-C2H2	244	-	6931	6941	TAD_54
HiC_scaffold_4	3920000	3930000	zf-C2H2	244	-	9187	9197	TAD_54
HiC_scaffold_4	3920000	3930000	zf-C2H2	244	-	2982	2991	TAD_54
HiC_scaffold_4	3920000	3930000	zf-C2H2	244	+	2982	2991	TAD_54
HiC_scaffold_4	3920000	3930000	zf-C2H2	244	-	7326	7335	TAD_54
HiC_scaffold_4	3920000	3930000	zf-C2H2	244	-	1337	1347	TAD_54
HiC_scaffold_4	3920000	3930000	zf-C2H2	244	-	8707	8717	TAD_54
HiC_scaffold_4	3920000	3930000	HSF_DNA-bind	244	-	1989	1999	TAD_54
HiC_scaffold_4	3920000	3930000	HSF_DNA-bind	244	+	1990	2000	TAD_54
HiC_scaffold_4	3920000	3930000	bZIP_1	244	-	6261	6275	TAD_54
HiC_scaffold_4	3920000	3930000	zf-C2H2	244	-	8372	8382	TAD_54
HiC_scaffold_4	3920000	3930000	zf-C2H2	244	-	8707	8717	TAD_54
HiC_scaffold_4	3920000	3930000	zf-C2H2	244	+	2982	2991	TAD_54
HiC_scaffold_4	3920000	3930000	BrkDBD	244	-	2048	2058	TAD_54
HiC_scaffold_4	3960000	3970000	zf-C2H2	245	-	1088	1096	TAD_54
HiC_scaffold_4	3960000	3970000	zf-C2H2	245	-	1360	1370	TAD_54
HiC_scaffold_4	3960000	3970000	zf-C2H2	245	-	1357	1370	TAD_54
HiC_scaffold_4	3960000	3970000	zf-C2H2	245	+	2388	2400	TAD_54
HiC_scaffold_4	3960000	3970000	bZIP_1	245	+	8071	8080	TAD_54
HiC_scaffold_4	3960000	3970000	Homeobox	245	-	5628	5638	TAD_54
HiC_scaffold_4	3960000	3970000	E2F_TDP	245	-	1693	1704	TAD_54
HiC_scaffold_4	3960000	3970000	CENP-B_N	245	+	1698	1708	TAD_54
HiC_scaffold_4	3960000	3970000	zf-C2H2	245	-	8183	8193	TAD_54
HiC_scaffold_4	3960000	3970000	bZIP_1	245	-	1580	1594	TAD_54
HiC_scaffold_4	3960000	3970000	zf-C2H2	245	-	8183	8193	TAD_54
HiC_scaffold_4	3960000	3970000	bZIP_1	245	-	8533	8543	TAD_54
HiC_scaffold_4	3960000	3970000	HSF_DNA-bind	245	+	3068	3079	TAD_54
HiC_scaffold_4	3975000	3980000	zf-C2H2	246	+	1018	1028	TAD_54
HiC_scaffold_4	3975000	3980000	zf-C2H2	246	-	1017	1027	TAD_54
HiC_scaffold_4	3975000	3980000	zf-C2H2	246	+	2743	2753	TAD_54
HiC_scaffold_4	3975000	3980000	Homeobox	246	-	2594	2604	TAD_54
HiC_scaffold_4	4050000	4060000	CG-1	247	-	9326	9335	TAD_54
HiC_scaffold_4	4050000	4060000	zf-C2H2	247	+	5816	5828	TAD_54
HiC_scaffold_4	4050000	4060000	bZIP_1	247	+	5573	5582	TAD_54
HiC_scaffold_4	4050000	4060000	bZIP_1	247	+	7465	7474	TAD_54
HiC_scaffold_4	4050000	4060000	HSF_DNA-bind	247	+	1669	1682	TAD_54
HiC_scaffold_4	4050000	4060000	E2F_TDP	247	-	961	972	TAD_54
HiC_scaffold_4	4050000	4060000	Myb_DNA-binding	247	+	5765	5775	TAD_54
HiC_scaffold_4	4050000	4060000	CSD	247	+	9017	9026	TAD_54
HiC_scaffold_4	4050000	4060000	zf-C2H2	247	-	4269	4279	TAD_54
HiC_scaffold_4	4050000	4060000	zf-C2H2	247	+	9140	9150	TAD_54
HiC_scaffold_4	4050000	4060000	zf-C2H2	247	-	3789	3799	TAD_54
HiC_scaffold_4	4050000	4060000	HSF_DNA-bind	247	+	972	982	TAD_54
HiC_scaffold_4	4050000	4060000	HLH	247	+	9017	9026	TAD_54
HiC_scaffold_4	4050000	4060000	HLH	247	-	9514	9523	TAD_54
HiC_scaffold_4	4050000	4060000	HLH	247	-	9514	9523	TAD_54
HiC_scaffold_4	4050000	4060000	bZIP_1	247	+	2630	2644	TAD_54
HiC_scaffold_4	4050000	4060000	zf-C2H2	247	-	3789	3799	TAD_54
HiC_scaffold_4	4050000	4060000	CENP-B_N	247	+	1460	1469	TAD_54
HiC_scaffold_4	4050000	4060000	bZIP_1	247	-	3110	3120	TAD_54
HiC_scaffold_4	4050000	4060000	bZIP_1	247	-	5570	5580	TAD_54
HiC_scaffold_4	4050000	4060000	bZIP_1	247	+	7465	7475	TAD_54
HiC_scaffold_4	4050000	4060000	zf-C2H2	247	-	2483	2492	TAD_54
HiC_scaffold_4	4050000	4060000	HSF_DNA-bind	247	-	970	981	TAD_54
HiC_scaffold_4	4060000	4070000	HTH_psq	248	+	1118	1126	TAD_54
HiC_scaffold_4	4060000	4070000	zf-C2H2	248	+	9197	9207	TAD_54
HiC_scaffold_4	4060000	4070000	zf-C2H2	248	+	5898	5911	TAD_54
HiC_scaffold_4	4060000	4070000	zf-C2H2	248	+	9197	9210	TAD_54
HiC_scaffold_4	4060000	4070000	bZIP_1	248	-	7968	7977	TAD_54
HiC_scaffold_4	4060000	4070000	HSF_DNA-bind	248	-	9673	9684	TAD_54
HiC_scaffold_4	4060000	4070000	zf-C2H2	248	-	9227	9236	TAD_54
HiC_scaffold_4	4060000	4070000	MADs	248	+	8669	8677	TAD_54
HiC_scaffold_4	4060000	4070000	bZIP_1	248	+	3222	3233	TAD_54
HiC_scaffold_4	4060000	4070000	zf-C2H2	248	+	6879	6889	TAD_54
HiC_scaffold_4	4060000	4070000	HLH	248	-	2408	2417	TAD_54
HiC_scaffold_4	4060000	4070000	bZIP_1	248	+	8002	8012	TAD_54
HiC_scaffold_4	4060000	4070000	HSF_DNA-bind	248	-	756	768	TAD_54
HiC_scaffold_4	4060000	4070000	BrkDBD	248	-	1662	1671	TAD_54
HiC_scaffold_4	4060000	4070000	AP2	248	+	4196	4204	TAD_54
HiC_scaffold_4	4430000	4440000	bZIP_1	249	+	4795	4804	Boundary
HiC_scaffold_4	4430000	4440000	bZIP_1	249	-	9300	9309	Boundary
HiC_scaffold_4	4430000	4440000	Homeobox	249	-	8652	8662	Boundary
HiC_scaffold_4	4430000	4440000	bZIP_1	249	+	8606	8616	Boundary
HiC_scaffold_4	4430000	4440000	bZIP_1	249	-	9690	9700	Boundary
HiC_scaffold_4	4490000	4500000	CG-1	250	+	5963	5972	TAD_55
HiC_scaffold_4	4490000	4500000	zf-C2H2	250	-	3894	3907	TAD_55
HiC_scaffold_4	4490000	4500000	zf-C2H2	250	-	6060	6073	TAD_55
HiC_scaffold_4	4490000	4500000	bZIP_1	250	+	3783	3792	TAD_55
HiC_scaffold_4	4490000	4500000	HSF_DNA-bind	250	+	338	347	TAD_55
HiC_scaffold_4	4490000	4500000	HSF_DNA-bind	250	+	996	1009	TAD_55
HiC_scaffold_4	4490000	4500000	bZIP_1	250	+	3325	3333	TAD_55
HiC_scaffold_4	4490000	4500000	HSF_DNA-bind	250	-	3173	3185	TAD_55
HiC_scaffold_4	4490000	4500000	HSF_DNA-bind	250	+	9622	9631	TAD_55
HiC_scaffold_4	4490000	4500000	Myb_DNA-binding	250	+	954	964	TAD_55
HiC_scaffold_4	4490000	4500000	zf-C2H2	250	+	6209	6218	TAD_55
HiC_scaffold_4	4490000	4500000	zf-C2H2	250	-	6209	6218	TAD_55
HiC_scaffold_4	4490000	4500000	zf-C2H2	250	+	507	517	TAD_55
HiC_scaffold_4	4490000	4500000	HSF_DNA-bind	250	-	3173	3183	TAD_55
HiC_scaffold_4	4490000	4500000	HLH	250	-	49	58	TAD_55
HiC_scaffold_4	4490000	4500000	zf-C2H2	250	+	507	517	TAD_55
HiC_scaffold_4	4490000	4500000	HLH	250	+	3899	3909	TAD_55
HiC_scaffold_4	4490000	4500000	zf-C2H2	250	-	6209	6218	TAD_55
HiC_scaffold_5	330000	340000	zf-C2H2	251	-	7872	7885	
HiC_scaffold_5	330000	340000	zf-C2H2	251	-	795	805	
HiC_scaffold_5	330000	340000	bZIP_1	251	-	3892	3901	
HiC_scaffold_5	330000	340000	bZIP_1	251	-	794	803	
HiC_scaffold_5	330000	340000	bZIP_1	251	-	8248	8257	
HiC_scaffold_5	330000	340000	bZIP_1	251	-	306	316	
HiC_scaffold_5	330000	340000	bZIP_1	251	-	4410	4420	
HiC_scaffold_5	330000	340000	zf-C2H2	251	-	3605	3614	
HiC_scaffold_5	330000	340000	zf-C2H2	251	-	7150	7160	
HiC_scaffold_5	330000	340000	bZIP_1	251	-	8373	8387	
HiC_scaffold_5	330000	340000	zf-C2H2	251	-	7150	7160	
HiC_scaffold_5	330000	340000	HLH	251	+	7436	7446	
HiC_scaffold_5	330000	340000	zf-C2H2	251	+	1507	1516	
HiC_scaffold_5	330000	340000	zf-C2H2	251	+	3605	3614	
HiC_scaffold_5	330000	340000	AP2	251	-	4413	4421	
HiC_scaffold_5	420000	430000	bZIP_1	252	-	2812	2821	TAD_56
HiC_scaffold_5	420000	430000	HSF_DNA-bind	252	+	2113	2122	TAD_56
HiC_scaffold_5	420000	430000	CENP-B_N	252	-	5708	5718	TAD_56
HiC_scaffold_5	420000	430000	bZIP_1	252	+	3029	3039	TAD_56
HiC_scaffold_5	420000	430000	bZIP_1	252	+	3028	3039	TAD_56
HiC_scaffold_5	420000	430000	zf-C2H2	252	+	1577	1587	TAD_56
HiC_scaffold_5	420000	430000	zf-C2H2	252	-	9225	9235	TAD_56
HiC_scaffold_5	420000	430000	zf-C2H2	252	-	9225	9235	TAD_56
HiC_scaffold_5	420000	430000	Homeobox	252	-	6300	6309	TAD_56
HiC_scaffold_5	420000	430000	Homeobox	252	-	4729	4739	TAD_56
HiC_scaffold_5	500000	505000	CG-1	253	-	2254	2263	TAD_56
HiC_scaffold_5	500000	505000	zf-C2H2	253	-	4515	4525	TAD_56
HiC_scaffold_5	500000	505000	Myb_DNA-binding	253	+	3863	3872	TAD_56
HiC_scaffold_5	500000	505000	Myb_DNA-binding	253	-	3863	3873	TAD_56
HiC_scaffold_5	500000	505000	HLH	253	+	605	614	TAD_56
HiC_scaffold_5	500000	505000	HLH	253	-	692	701	TAD_56
HiC_scaffold_5	500000	505000	HLH	253	+	692	701	TAD_56
HiC_scaffold_5	500000	505000	Myb_DNA-binding	253	-	1368	1378	TAD_56
HiC_scaffold_5	500000	505000	bZIP_1	253	-	691	701	TAD_56
HiC_scaffold_5	500000	505000	bZIP_1	253	+	692	702	TAD_56
HiC_scaffold_5	500000	505000	bZIP_1	253	-	691	702	TAD_56
HiC_scaffold_5	500000	505000	bZIP_1	253	+	691	702	TAD_56
HiC_scaffold_5	500000	505000	CSD	253	+	4900	4909	TAD_56
HiC_scaffold_5	500000	505000	Myb_DNA-binding	253	-	2267	2276	TAD_56
HiC_scaffold_5	500000	505000	CENP-B_N	253	-	163	172	TAD_56
HiC_scaffold_5	500000	505000	bZIP_1	253	+	3803	3813	TAD_56
HiC_scaffold_5	500000	505000	HLH	253	+	605	615	TAD_56
HiC_scaffold_5	560000	565000	bZIP_1	254	-	341	350	TAD_56
HiC_scaffold_5	560000	565000	HLH	254	-	2879	2888	TAD_56
HiC_scaffold_5	560000	565000	HSF_DNA-bind	254	+	4985	4994	TAD_56
HiC_scaffold_5	560000	565000	bZIP_1	254	+	4262	4273	TAD_56
HiC_scaffold_5	560000	565000	bZIP_1	254	-	1818	1832	TAD_56
HiC_scaffold_5	560000	565000	bZIP_1	254	-	185	199	TAD_56
HiC_scaffold_5	560000	565000	HLH	254	-	2008	2018	TAD_56
HiC_scaffold_5	560000	565000	HLH	254	+	2009	2019	TAD_56
HiC_scaffold_5	560000	565000	HLH	254	-	2878	2888	TAD_56
HiC_scaffold_5	560000	565000	HLH	254	-	4424	4434	TAD_56
HiC_scaffold_5	560000	565000	HLH	254	+	532	542	TAD_56
HiC_scaffold_5	590000	600000	HSF_DNA-bind	255	-	9747	9760	TAD_56
HiC_scaffold_5	590000	600000	CENP-B_N	255	+	5449	5459	TAD_56
HiC_scaffold_5	590000	600000	HSF_DNA-bind	255	-	8841	8850	TAD_56
HiC_scaffold_5	590000	600000	Myb_DNA-binding	255	-	2420	2430	TAD_56
HiC_scaffold_5	590000	600000	zf-C2H2	255	+	2297	2307	TAD_56
HiC_scaffold_5	590000	600000	zf-C2H2	255	-	9237	9247	TAD_56
HiC_scaffold_5	590000	600000	zf-C2H2	255	-	9313	9322	TAD_56
HiC_scaffold_5	590000	600000	zf-C2H2	255	+	1001	1011	TAD_56
HiC_scaffold_5	590000	600000	bZIP_1	255	-	7534	7548	TAD_56
HiC_scaffold_5	590000	600000	zf-C2H2	255	+	1001	1011	TAD_56
HiC_scaffold_5	590000	600000	Homeobox	255	+	4858	4867	TAD_56
HiC_scaffold_5	620000	625000	Homeobox	256	+	3042	3052	TAD_56
HiC_scaffold_5	620000	625000	zf-C2H2	256	+	552	562	TAD_56
HiC_scaffold_5	620000	625000	HSF_DNA-bind	256	+	4740	4751	TAD_56
HiC_scaffold_5	620000	625000	Myb_DNA-binding	256	+	4208	4217	TAD_56
HiC_scaffold_5	620000	625000	Myb_DNA-binding	256	-	200	210	TAD_56
HiC_scaffold_5	620000	625000	Myb_DNA-binding	256	-	2839	2849	TAD_56
HiC_scaffold_5	620000	625000	bZIP_1	256	-	879	888	TAD_56
HiC_scaffold_5	620000	625000	bZIP_1	256	-	119	129	TAD_56
HiC_scaffold_5	620000	625000	zf-C2H2	256	+	2573	2583	TAD_56
HiC_scaffold_5	620000	625000	zf-C2H2	256	+	2573	2583	TAD_56
HiC_scaffold_5	620000	625000	bZIP_1	256	-	2384	2394	TAD_56
HiC_scaffold_5	620000	625000	BrkDBD	256	-	4513	4523	TAD_56
HiC_scaffold_5	620000	625000	HSF_DNA-bind	256	-	4741	4754	TAD_56
HiC_scaffold_5	690000	695000	bZIP_1	257	+	2274	2283	TAD_56
HiC_scaffold_5	690000	695000	zf-C2H2	257	-	4304	4314	TAD_56
HiC_scaffold_5	690000	695000	bZIP_1	257	+	1550	1560	TAD_56
HiC_scaffold_5	690000	695000	zf-C2H2	257	+	842	851	TAD_56
HiC_scaffold_5	690000	695000	HSF_DNA-bind	257	-	4771	4784	TAD_56
HiC_scaffold_5	1280000	1290000	HTH_psq	258	+	9837	9845	TAD_57
HiC_scaffold_5	1280000	1290000	HTH_psq	258	+	9837	9845	TAD_57
HiC_scaffold_5	1280000	1290000	CG-1	258	+	4871	4880	TAD_57
HiC_scaffold_5	1280000	1290000	Homeobox	258	+	4546	4555	TAD_57
HiC_scaffold_5	1280000	1290000	Homeobox	258	-	9280	9289	TAD_57
HiC_scaffold_5	1280000	1290000	zf-C2H2	258	-	3385	3395	TAD_57
HiC_scaffold_5	1280000	1290000	zf-C2H2	258	+	1532	1545	TAD_57
HiC_scaffold_5	1280000	1290000	zf-C2H2	258	-	3382	3395	TAD_57
HiC_scaffold_5	1280000	1290000	bZIP_1	258	-	455	464	TAD_57
HiC_scaffold_5	1280000	1290000	Homeobox	258	-	3328	3338	TAD_57
HiC_scaffold_5	1280000	1290000	HSF_DNA-bind	258	-	4280	4289	TAD_57
HiC_scaffold_5	1280000	1290000	CSD	258	+	2842	2851	TAD_57
HiC_scaffold_5	1280000	1290000	HLH	258	+	2842	2851	TAD_57
HiC_scaffold_5	1280000	1290000	HLH	258	+	8876	8885	TAD_57
HiC_scaffold_5	1280000	1290000	HTH_psq	258	+	9837	9846	TAD_57
HiC_scaffold_5	1280000	1290000	BrkDBD	258	-	2599	2609	TAD_57
HiC_scaffold_5	1280000	1290000	bZIP_1	258	+	5093	5103	TAD_57
HiC_scaffold_5	1280000	1290000	zf-C2H2	258	+	5646	5655	TAD_57
HiC_scaffold_5	1280000	1290000	zf-C2H2	258	+	7314	7323	TAD_57
HiC_scaffold_5	1280000	1290000	zf-C2H2	258	-	733	742	TAD_57
HiC_scaffold_5	1420000	1430000	CG-1	259	+	8578	8587	TAD_58
HiC_scaffold_5	1420000	1430000	Homeobox	259	-	8953	8963	TAD_58
HiC_scaffold_5	1420000	1430000	Homeobox	259	-	2825	2834	TAD_58
HiC_scaffold_5	1420000	1430000	HSF_DNA-bind	259	+	4281	4292	TAD_58
HiC_scaffold_5	1420000	1430000	Homeobox	259	+	9173	9183	TAD_58
HiC_scaffold_5	1420000	1430000	HSF_DNA-bind	259	+	6663	6672	TAD_58
HiC_scaffold_5	1420000	1430000	HLH	259	+	2421	2430	TAD_58
HiC_scaffold_5	1420000	1430000	bZIP_1	259	+	7205	7215	TAD_58
HiC_scaffold_5	1420000	1430000	bZIP_1	259	+	8109	8119	TAD_58
HiC_scaffold_5	1560000	1570000	CG-1	260	-	6534	6543	TAD_58
HiC_scaffold_5	1560000	1570000	CG-1	260	-	6597	6606	TAD_58
HiC_scaffold_5	1560000	1570000	zf-C2H2	260	-	112	125	TAD_58
HiC_scaffold_5	1560000	1570000	zf-C2H2	260	+	3639	3649	TAD_58
HiC_scaffold_5	1560000	1570000	bZIP_1	260	+	9220	9229	TAD_58
HiC_scaffold_5	1560000	1570000	CSD	260	-	827	836	TAD_58
HiC_scaffold_5	1560000	1570000	zf-C2H2	260	+	9961	9970	TAD_58
HiC_scaffold_5	1560000	1570000	HLH	260	-	827	836	TAD_58
HiC_scaffold_5	1560000	1570000	Homeobox	260	+	1935	1944	TAD_58
HiC_scaffold_5	1560000	1570000	zf-C2H2	260	-	9961	9970	TAD_58
HiC_scaffold_5	1690000	1700000	zf-C2H2	261	-	2824	2834	TAD_58
HiC_scaffold_5	1690000	1700000	zf-C2H2	261	+	2612	2625	TAD_58
HiC_scaffold_5	1690000	1700000	HSF_DNA-bind	261	-	7647	7658	TAD_58
HiC_scaffold_5	1690000	1700000	HLH	261	-	1550	1559	TAD_58
HiC_scaffold_5	1690000	1700000	HLH	261	+	1644	1653	TAD_58
HiC_scaffold_5	1690000	1700000	zf-C2H2	261	+	7038	7048	TAD_58
HiC_scaffold_5	1690000	1700000	HLH	261	+	9287	9296	TAD_58
HiC_scaffold_5	1690000	1700000	bZIP_1	261	+	6292	6303	TAD_58
HiC_scaffold_5	1690000	1700000	bZIP_1	261	+	3928	3938	TAD_58
HiC_scaffold_5	1690000	1700000	bZIP_1	261	+	6908	6918	TAD_58
HiC_scaffold_5	1690000	1700000	zf-C2H2	261	+	5739	5748	TAD_58
HiC_scaffold_5	2350000	2360000	zf-C2H2	262	-	5118	5128	TAD_61
HiC_scaffold_5	2350000	2360000	E2F_TDP	262	+	773	784	TAD_61
HiC_scaffold_5	2350000	2360000	CENP-B_N	262	+	9425	9435	TAD_61
HiC_scaffold_5	2350000	2360000	HSF_DNA-bind	262	+	9551	9560	TAD_61
HiC_scaffold_5	2350000	2360000	CSD	262	+	4914	4923	TAD_61
HiC_scaffold_5	2350000	2360000	zf-C2H2	262	+	7900	7910	TAD_61
HiC_scaffold_5	2350000	2360000	HLH	262	-	7556	7566	TAD_61
HiC_scaffold_5	2350000	2360000	bZIP_1	262	+	6138	6148	TAD_61
HiC_scaffold_5	2350000	2360000	HSF_DNA-bind	262	+	2693	2706	TAD_61
HiC_scaffold_5	2360000	2370000	HTH_psq	263	+	4804	4812	TAD_61
HiC_scaffold_5	2360000	2370000	Homeobox	263	+	5232	5242	TAD_61
HiC_scaffold_5	2360000	2370000	Homeobox	263	+	4411	4420	TAD_61
HiC_scaffold_5	2360000	2370000	zf-C2H2	263	-	2648	2658	TAD_61
HiC_scaffold_5	2360000	2370000	zf-C2H2	263	+	9213	9223	TAD_61
HiC_scaffold_5	2360000	2370000	zf-C2H2	263	-	2645	2658	TAD_61
HiC_scaffold_5	2360000	2370000	zf-C2H2	263	+	9213	9226	TAD_61
HiC_scaffold_5	2360000	2370000	zf-C2H2	263	-	6676	6686	TAD_61
HiC_scaffold_5	2360000	2370000	Myb_DNA-binding	263	+	2957	2966	TAD_61
HiC_scaffold_5	2360000	2370000	MADs	263	-	6131	6139	TAD_61
HiC_scaffold_5	2360000	2370000	bZIP_1	263	-	3217	3228	TAD_61
HiC_scaffold_5	2360000	2370000	bZIP_1	263	+	33	43	TAD_61
HiC_scaffold_5	2360000	2370000	bZIP_1	263	-	34	44	TAD_61
HiC_scaffold_5	2360000	2370000	HTH_psq	263	+	4951	4960	TAD_61
HiC_scaffold_5	2360000	2370000	HSF_DNA-bind	263	+	3684	3696	TAD_61
HiC_scaffold_5	2360000	2370000	bZIP_1	263	-	4484	4494	TAD_61
HiC_scaffold_5	2360000	2370000	zf-C2H2	263	+	2870	2879	TAD_61
HiC_scaffold_5	2360000	2370000	Homeobox	263	+	5856	5866	TAD_61
HiC_scaffold_5	2360000	2370000	AP2	263	-	1726	1734	TAD_61
HiC_scaffold_5	2430000	2440000	zf-C2H2	264	-	2485	2495	TAD_61
HiC_scaffold_5	2430000	2440000	CENP-B_N	264	+	6765	6775	TAD_61
HiC_scaffold_5	2430000	2440000	HSF_DNA-bind	264	+	6891	6900	TAD_61
HiC_scaffold_5	2430000	2440000	bZIP_1	264	+	7373	7383	TAD_61
HiC_scaffold_5	2430000	2440000	bZIP_1	264	-	7374	7384	TAD_61
HiC_scaffold_5	2430000	2440000	CSD	264	+	2281	2290	TAD_61
HiC_scaffold_5	2430000	2440000	zf-C2H2	264	+	5264	5274	TAD_61
HiC_scaffold_5	2430000	2440000	HLH	264	-	4920	4930	TAD_61
HiC_scaffold_5	2430000	2440000	bZIP_1	264	+	3506	3516	TAD_61
HiC_scaffold_5	2430000	2440000	HSF_DNA-bind	264	+	100	113	TAD_61
HiC_scaffold_5	2430000	2440000	AP2	264	-	9070	9078	TAD_61
HiC_scaffold_5	2450000	2460000	Homeobox	265	+	9716	9726	TAD_61
HiC_scaffold_5	2450000	2460000	zf-C2H2	265	+	5198	5206	TAD_61
HiC_scaffold_5	2450000	2460000	zf-C2H2	265	+	3550	3560	TAD_61
HiC_scaffold_5	2450000	2460000	zf-C2H2	265	+	5196	5206	TAD_61
HiC_scaffold_5	2450000	2460000	zf-C2H2	265	-	5199	5209	TAD_61
HiC_scaffold_5	2450000	2460000	zf-C2H2	265	+	3550	3563	TAD_61
HiC_scaffold_5	2450000	2460000	zf-C2H2	265	-	5196	5209	TAD_61
HiC_scaffold_5	2450000	2460000	zf-C2H2	265	-	1019	1029	TAD_61
HiC_scaffold_5	2450000	2460000	bZIP_1	265	-	2937	2946	TAD_61
HiC_scaffold_5	2450000	2460000	Homeobox	265	+	7846	7856	TAD_61
HiC_scaffold_5	2450000	2460000	bZIP_1	265	-	5841	5850	TAD_61
HiC_scaffold_5	2450000	2460000	zf-C2H2	265	+	5201	5210	TAD_61
HiC_scaffold_5	2450000	2460000	zf-C2H2	265	-	6433	6443	TAD_61
HiC_scaffold_5	2450000	2460000	HSF_DNA-bind	265	-	8640	8650	TAD_61
HiC_scaffold_5	2450000	2460000	HSF_DNA-bind	265	+	8641	8651	TAD_61
HiC_scaffold_5	2450000	2460000	zf-C2H2	265	-	6433	6443	TAD_61
HiC_scaffold_5	2450000	2460000	zf-C2H2	265	+	5201	5210	TAD_61
HiC_scaffold_5	2450000	2460000	HSF_DNA-bind	265	+	4511	4522	TAD_61
HiC_scaffold_5	2450000	2460000	AP2	265	-	6045	6053	TAD_61
HiC_scaffold_5	2565000	2570000	bZIP_1	266	-	3079	3088	TAD_62
HiC_scaffold_5	2565000	2570000	bZIP_1	266	-	557	566	TAD_62
HiC_scaffold_5	2565000	2570000	HSF_DNA-bind	266	-	1135	1148	TAD_62
HiC_scaffold_5	2565000	2570000	HSF_DNA-bind	266	-	2707	2720	TAD_62
HiC_scaffold_5	2565000	2570000	bZIP_1	266	-	838	849	TAD_62
HiC_scaffold_5	2565000	2570000	bZIP_1	266	-	1305	1315	TAD_62
HiC_scaffold_5	2565000	2570000	CSD	266	+	1771	1780	TAD_62
HiC_scaffold_5	2565000	2570000	bZIP_1	266	+	4232	4242	TAD_62
HiC_scaffold_5	2565000	2570000	HSF_DNA-bind	266	-	1814	1826	TAD_62
HiC_scaffold_5	2565000	2570000	HSF_DNA-bind	266	-	1815	1828	TAD_62
HiC_scaffold_5	3125000	3130000	bZIP_1	267	+	4435	4444	TAD_64
HiC_scaffold_5	3125000	3130000	Myb_DNA-binding	267	-	657	667	TAD_64
HiC_scaffold_5	3125000	3130000	Myb_DNA-binding	267	+	1464	1474	TAD_64
HiC_scaffold_5	3125000	3130000	CSD	267	-	107	116	TAD_64
HiC_scaffold_5	3125000	3130000	HLH	267	-	107	116	TAD_64
HiC_scaffold_5	3125000	3130000	zf-C2H2	267	-	1154	1164	TAD_64
HiC_scaffold_5	3175000	3180000	bZIP_1	268	-	3097	3106	TAD_64
HiC_scaffold_5	3175000	3180000	BrkDBD	268	-	4873	4883	TAD_64
HiC_scaffold_5	3180000	3185000	Homeobox	269	-	4210	4220	TAD_64
HiC_scaffold_5	3180000	3185000	zf-C2H2	269	-	4472	4480	TAD_64
HiC_scaffold_5	3180000	3185000	zf-C2H2	269	+	4469	4482	TAD_64
HiC_scaffold_5	3180000	3185000	bZIP_1	269	+	4875	4884	TAD_64
HiC_scaffold_5	3180000	3185000	HSF_DNA-bind	269	+	3190	3199	TAD_64
HiC_scaffold_5	3180000	3185000	Myb_DNA-binding	269	+	4582	4590	TAD_64
HiC_scaffold_5	3180000	3185000	zf-C2H2	269	-	3392	3402	TAD_64
HiC_scaffold_5	3180000	3185000	Homeobox	269	-	1677	1686	TAD_64
HiC_scaffold_5	3180000	3185000	bZIP_1	269	+	4875	4885	TAD_64
HiC_scaffold_5	3220000	3225000	zf-C2H2	270	-	4653	4665	TAD_64
HiC_scaffold_5	3220000	3225000	Homeobox	270	-	4683	4693	TAD_64
HiC_scaffold_5	3220000	3225000	E2F_TDP	270	-	2031	2042	TAD_64
HiC_scaffold_5	3220000	3225000	bZIP_1	270	-	4897	4906	TAD_64
HiC_scaffold_5	3220000	3225000	zf-C2H2	270	-	520	530	TAD_64
HiC_scaffold_5	3220000	3225000	zf-C2H2	270	-	520	530	TAD_64
HiC_scaffold_5	3220000	3225000	HLH	270	-	4212	4222	TAD_64
HiC_scaffold_5	3220000	3225000	zf-C2H2	270	-	3924	3935	TAD_64
HiC_scaffold_5	3630000	3640000	zf-C2H2	271	+	9090	9100	TAD_65
HiC_scaffold_5	3630000	3640000	MADs	271	+	1330	1338	TAD_65
HiC_scaffold_5	3630000	3640000	HSF_DNA-bind	271	+	4782	4791	TAD_65
HiC_scaffold_5	3630000	3640000	Myb_DNA-binding	271	-	6173	6183	TAD_65
HiC_scaffold_5	3630000	3640000	bZIP_1	271	+	3254	3264	TAD_65
HiC_scaffold_5	3630000	3640000	bZIP_1	271	+	3253	3264	TAD_65
HiC_scaffold_5	3630000	3640000	CSD	271	-	4646	4655	TAD_65
HiC_scaffold_5	3630000	3640000	CSD	271	+	4646	4655	TAD_65
HiC_scaffold_5	3630000	3640000	CSD	271	+	7919	7928	TAD_65
HiC_scaffold_5	3630000	3640000	bZIP_1	271	-	9312	9321	TAD_65
HiC_scaffold_5	3630000	3640000	zf-C2H2	271	+	5794	5804	TAD_65
HiC_scaffold_5	3630000	3640000	HLH	271	-	4646	4655	TAD_65
HiC_scaffold_5	3630000	3640000	HLH	271	+	4646	4655	TAD_65
HiC_scaffold_5	3630000	3640000	HLH	271	+	7919	7928	TAD_65
HiC_scaffold_5	3630000	3640000	zf-C2H2	271	+	5794	5804	TAD_65
HiC_scaffold_5	3630000	3640000	bZIP_1	271	-	9324	9334	TAD_65
HiC_scaffold_5	4025000	4030000	Homeobox	272	+	3623	3632	
HiC_scaffold_5	4025000	4030000	Homeobox	272	-	4144	4153	
HiC_scaffold_5	4025000	4030000	Homeobox	272	-	931	941	
