,chr,start,end,TPM_trimed_0h,TPM_trimed_16h,TPM_trimed_48h,TPM_control_96h,TPM_Early,TPM_Late,compartment
g16552,HiC_scaffold_2,4110488,4111503,5.655971420607537,22.484857423373377,11.091747954118876,55.43486161066818,43.25901473268553,22.59600936541199,A
g16553,HiC_scaffold_2,4111515,4112648,1.7921248768749016,6.29749300759669,6.094584065701513,25.66245340448438,19.12961695727443,25.01394166462196,A
g16559,HiC_scaffold_2,4156985,4158188,0.9875924999272307,0.7830994263036076,3.99582652890429,2.5561872131415755,1.7116836299239024,1.5285048876987704,B
g16560,HiC_scaffold_2,4158829,4159805,347.73801106508574,393.9638702322405,305.47897170856095,1779.4896382749876,1954.3350034435337,1635.8079011064356,B
g16561,HiC_scaffold_2,4160320,4162017,0.9352180981893388,1.5415290706957432,3.2696978604923306,12.788469977740265,6.32323964773129,12.278962549874295,A
g16562,HiC_scaffold_2,4163352,4165725,14.229861789151878,5.842337887824717,5.655768429230286,9.856075438716037,9.36848534567167,18.79021614824957,A
g16563,HiC_scaffold_2,4166056,4169126,235.9588557239729,269.4295520978702,237.73047946186583,500.9270702281767,579.848756715232,520.1963759612238,A
g16564,HiC_scaffold_2,4171661,4175775,5.212482946805766,106.25182080156615,74.46460716290717,8.628049399081409,98.2154493176351,4.768960182838439,A
g16565,HiC_scaffold_2,4176113,4176909,14.147681275695271,32.51092244426221,18.95866957208977,41.36479957750901,33.8691215664244,29.11052237889393,A
g16566,HiC_scaffold_2,4177100,4177670,2834.7419252214595,4086.472066668164,3747.514090055391,2319.066762004565,2545.645657054866,1816.9120963795544,A
g16567,HiC_scaffold_2,4178082,4180690,20.755936174932963,26.13683072089029,16.030886694180815,27.00257395644928,24.07429049870852,20.24628153835782,A
g16568,HiC_scaffold_2,4181102,4194776,3.885698525794172,2.7962512670392803,7.246451399679618,4.815663072275219,5.5393865884434055,5.372163466150435,A
g16569,HiC_scaffold_2,4194823,4197232,3.8760770618343217,0.2502371272542882,1.627567638030774,0.9539199211742572,0.7366672819646862,0.7272254834507874,B
g16570,HiC_scaffold_2,4197285,4198977,0.0659187083646839,0.0,0.0632800024154689,0.319522982107032,0.1737567828254343,1.2238803221277847,B
g16571,HiC_scaffold_2,4199611,4201756,9.556905199077448,0.2638429260659701,0.5822283596149244,1.0560572985457295,1.0270119417477754,17.17741410700287,B
g16572,HiC_scaffold_2,4201836,4205507,14.91273061420478,1.5484859101377149,2.044101530052604,1.966256833472558,1.323270236580854,5.636003970959061,A
g16573,HiC_scaffold_2,4205661,4210482,3.5014907149254886,1.7431856480311505,0.769324610080802,0.1187021916150019,0.0442232975190675,0.1478742404271998,A
g16574,HiC_scaffold_2,4211287,4212796,3.74526572373092,0.1866086183457154,0.4977421116321324,1.1728057446818796,0.8697343187672489,0.4218678628489697,A
g16575,HiC_scaffold_2,4213779,4216201,3.414072613426248,0.0173721145744514,0.1512776916266796,0.4176812584376494,0.5137971010175251,0.0,A
g16576,HiC_scaffold_2,4216469,4217048,101.3111312592308,55.05122933964987,93.55216508150508,125.04185628125302,107.0526057512612,67.77877543186582,A
g16577,HiC_scaffold_2,4217186,4218757,9.71313709736396,12.207974936862188,8.19148573222755,15.470562512731057,12.89744116565388,12.700327853978946,A
g16578,HiC_scaffold_2,4218823,4220061,15.791426391258504,11.398141031910132,4.419005185512589,21.09302008517837,14.456022422419863,25.447708929681724,A
g16579,HiC_scaffold_2,4220114,4220781,10.351574660199557,3.277308724740572,2.5509526058172662,5.708547830624433,3.791699711050749,12.84109953333616,B
g16580,HiC_scaffold_2,4220860,4223831,6.42459716009736,2.9062659080519526,2.8709304852763204,5.37231287629943,3.8394895804817017,5.225190989889683,B
g16581,HiC_scaffold_2,4223884,4225042,2.0692853308558554,1.502784045653598,1.481453343832199,3.796709309590352,3.1883399992820096,4.261286017603251,B
g16582,HiC_scaffold_2,4225285,4228764,17.12680021741373,24.65183978192924,40.528542169668256,23.460488662025604,19.76855545440549,23.23433117822695,B
g16583,HiC_scaffold_2,4229038,4234164,5.764967887462426,10.923960706055578,12.883472860667652,18.691616484661253,12.575817057939943,17.590938015964575,B
g16584,HiC_scaffold_2,4234239,4235515,36.6953109640025,14.030734207745711,8.1064887520737,24.056297666086284,14.542482636357414,16.838415059887893,B
g16585,HiC_scaffold_2,4236280,4238230,53.6449705467046,10.268411122885698,11.1973680869858,15.261040865208033,11.890221844976056,22.263708708024005,B
g16586,HiC_scaffold_2,4238353,4240252,19.96368366701757,17.388889650177113,22.63921755572997,20.81894843345897,24.08121056603244,22.641788513884634,B
g16587,HiC_scaffold_2,4240446,4241808,49.327472039705256,23.821237374668343,16.39283334220938,25.49942396565569,21.822695842569985,23.22413191262132,A
g16588,HiC_scaffold_2,4241980,4243626,16.886753374622863,30.2008475017443,34.522892310141174,123.65552936806424,116.6859863848348,100.28936197725248,A
g16589,HiC_scaffold_2,4243879,4245970,21.23243116829599,19.49110597818948,35.981562526826295,11.90716888007728,11.246328180568646,6.87175586024451,A
g16590,HiC_scaffold_2,4246137,4247561,78.40936451576243,74.68607078939597,46.52609590475349,144.21998359413257,129.36729286644973,80.46027354783155,A
g16591,HiC_scaffold_2,4247775,4249138,49.589821627662765,24.634086877857914,9.748524921636506,18.50924999197447,12.12985907081188,15.111417663444508,A
g16592,HiC_scaffold_2,4249237,4251541,4.542104921102,4.56428844507797,5.090597597796385,5.829407124058029,2.431932457586256,3.432178565380466,A
g16593,HiC_scaffold_2,4252260,4253600,4.036494221792917,0.0415476199037854,0.0376911296327777,2.626012027866806,1.5542615621741274,1.6688852468401003,B
g16594,HiC_scaffold_2,4253793,4256121,0.5527087764294321,0.0346443264168775,0.1516990486771514,5.1957675652410025,1.2979380155465663,2.120326134280008,B
g16596,HiC_scaffold_2,4260428,4262753,0.2123738920114952,0.2410436748056912,0.5818239138807917,7.545075141840887,1.4833735787903417,2.8075766680436973,B
g16597,HiC_scaffold_2,4263306,4267101,1.436421139495011,0.0104443819204772,0.0659016774291481,1.290258030423418,0.8931697349724999,1.7337362178289082,B
g16598,HiC_scaffold_2,4268869,4269907,116.80826082971689,287.7524202046294,853.7569462488674,146.6290734054354,82.94830470453994,24.699695730802176,B
g16599,HiC_scaffold_2,4270299,4270881,3.564288830808037,4.276939319375733,1.3454277311209204,3.71568993625497,2.696789768750266,1.6412507113445045,B
g16600,HiC_scaffold_2,4271025,4275671,2.958178946613529,3.725097422997151,3.625591589941677,5.5939389083948985,4.767915708247575,6.506859711940715,B
g16601,HiC_scaffold_2,4275810,4276848,1.4136513723677206,12.64241754949796,9.090205787578348,43.080297104324686,33.12295254263165,33.64395680859147,B
g16602,HiC_scaffold_2,4277008,4278244,5.2059071641866055,43.44427694551415,34.725004875455454,233.57225791754388,160.2914578815509,159.23029482793976,B
g16604,HiC_scaffold_2,4282166,4282559,0.6755056621430131,1.0155790334001271,3.3424281588168574,1.5024989456821478,0.5381460830680539,1.349343935292639,A
g16606,HiC_scaffold_2,4285161,4288152,2.835832841411142,2.777525955438235,3.0245074828113765,5.377477181579103,3.776228711733269,5.011044079341758,A
g16607,HiC_scaffold_2,4288367,4289364,0.9314867551656288,7.443990285813397,3.753080616281944,6.193634347887334,4.363885569494912,4.035811883077601,A
g16608,HiC_scaffold_2,4289534,4290760,2.768385170248876,21.54008079278789,19.301480517510967,45.83925390206339,34.272966478187435,30.10325829091096,A
g16609,HiC_scaffold_2,4291153,4291895,5305.784623291947,6427.141509694759,6543.617327631039,6489.87424986667,7115.773534605275,7044.18098019748,A
g16610,HiC_scaffold_2,4292301,4293535,9.822789610089137,25.81031249187292,9.981927815731211,13.771761294860704,12.01543688437002,6.550325174611656,A
g16611,HiC_scaffold_2,4296217,4297702,55.15042475275341,7.505594354985214,13.278344918832302,13.287795559683763,7.743751589218362,16.581840345388756,A
g16612,HiC_scaffold_2,4298242,4298812,10.779548870237278,23.501879919154725,5.978326113252931,34.81990986995395,23.407303030361422,8.777115949405133,A
g16614,HiC_scaffold_2,4301188,4302297,0.1389117120998388,0.0,0.0,2.030360578285415,1.706574410664456,1.8594001438872327,A
g16617,HiC_scaffold_2,4307771,4309391,6.315002778554776,27.30466792850845,4.92681418895109,1.905200080124956,2.100103185579939,0.8515454620662216,A
g16618,HiC_scaffold_2,4309760,4311014,11.411488885073652,39.95019809828015,36.89621949526267,0.9591375896048486,1.3148651709767218,0.2116874718730957,A
g16619,HiC_scaffold_2,4311166,4311972,1.6423443046175812,0.0558034864085439,0.0489215478498911,0.0699514515385393,0.0,0.0,A
g16620,HiC_scaffold_2,4312395,4313559,1.1418478072541511,1.4538768872390415,0.8882629332285477,0.3761204913775302,0.2307777598890281,0.0913285553858147,A
g16621,HiC_scaffold_2,4314607,4315413,0.1011650381433516,0.0539271148138929,0.0,0.8690696171812646,0.1079037809417067,0.5049558031431745,A
g16622,HiC_scaffold_2,4315728,4316979,9.1844594436797,0.0316837964733903,0.1718159689016655,110.81120712889089,20.62647817587581,85.75172103291838,A
g16623,HiC_scaffold_2,4317211,4319596,0.0801330910636648,0.0171973008428846,0.0596330619851602,1.1633923368261356,0.3396800782960728,0.4672358764202413,A
g16624,HiC_scaffold_2,4319820,4320817,11.596577658708604,6.197380904578285,2.741245788728159,15.415556969605875,10.684861360363788,15.427259286981345,A
g16625,HiC_scaffold_2,4320962,4322079,2.051507371530902,11.498458862271654,11.81882567737227,31.067608773454687,24.31460534728696,25.067643256160665,A
g16626,HiC_scaffold_2,4322243,4325314,214.89715489236204,243.9067780371945,216.0671006066137,138.21155353099994,147.0123624057179,142.38973119830473,A
g16627,HiC_scaffold_2,4325654,4328027,12.89252965601375,5.393098025154892,4.973559223980734,2.341898146947461,2.2975181881166487,4.093168491339208,A
g16628,HiC_scaffold_2,4330348,4332344,1.3855473660872044,0.8433216708607091,1.670781796308707,1.5285439719929022,0.8924859289713643,2.154976610374024,A
g16629,HiC_scaffold_2,4332559,4333538,353.75209583055425,412.117640910933,310.0404882362605,330.7005215744576,372.9687069668282,318.8948075952263,A
g16630,HiC_scaffold_2,4334504,4339188,0.6901272611335452,0.2650382287424929,1.433954941831478,2.414650856437932,1.4976098765118515,1.81575661113682,A
g16631,HiC_scaffold_2,4339365,4342599,2.588765959564282,1.115054244557364,2.200324751327212,5.6350010297300495,4.252923558302263,3.8253050127944057,A
g16632,HiC_scaffold_2,4343682,4345146,16.234018802800236,81.19362654714912,64.89450531451085,56.16890997058101,66.24274249341872,36.83513356980744,B
g16633,HiC_scaffold_2,4345314,4347090,67.91472339977136,0.3394263736236376,17.2063237613804,10.108069736256972,3.0883100566086696,19.425670873556484,B
g16634,HiC_scaffold_2,4348010,4349307,60.93862641613806,42.05022971654464,68.63285188908057,67.47042203835669,73.392063978752,150.52580913999645,B
g16635,HiC_scaffold_2,4349732,4352279,19.3142414039834,31.177789433603305,24.21085465395,41.90577756620725,28.21741405112446,23.42249965013873,B
g16636,HiC_scaffold_2,4352381,4353466,4.507845550913429,6.797585567184783,6.051173112439503,32.03827882277568,17.122035643421782,22.33702780035616,A
g16637,HiC_scaffold_2,4353641,4354839,9.06673894254494,4.768866030045883,4.5126276693952425,17.625910484284795,11.299281526504702,16.485052431483297,A
g16639,HiC_scaffold_2,4361871,4362930,0.9242941361561848,0.7925030054417186,0.1003470398158045,20.319896321935143,19.22087754912424,40.07916312643554,A
g16640,HiC_scaffold_2,4363220,4364217,0.4002209976382689,0.1291587626420072,0.1518334413552479,2.3733972673455743,2.2073042269667544,5.238725281134208,A
g16641,HiC_scaffold_2,4366336,4367392,0.2882519870006595,0.3404224722898094,0.3715167790513487,41.07290256930516,51.54405212678023,47.58221284022919,A
g16642,HiC_scaffold_2,4368391,4369780,2.5664238405248296,15.773578892835236,8.167175080855854,0.018670112332579,0.0,0.0,A
g16643,HiC_scaffold_2,4370838,4371900,10.226545061701051,4.2320578308497225,2.170562139027394,0.2405898940219319,1.617229360063884,0.050050112273582,A
g16644,HiC_scaffold_2,4372008,4373079,1.5995218613915254,0.5232740839619349,0.7967778870286115,1.0429775152218652,0.8314766835006535,1.38702155048787,A
g16645,HiC_scaffold_2,4374140,4375211,1.9911306343993345,0.5641460062349664,1.391365041153342,1.0662497840958085,0.8521819842728953,0.7438639361628806,A
g16646,HiC_scaffold_2,4375492,4376759,23.55092266451885,15.573110278828445,9.978665829808694,20.670300062145973,14.17985280424534,13.793899574551215,A
g16647,HiC_scaffold_2,4377041,4377806,1.1010593919586245,0.1554369779929855,0.6047475766973744,1.2056568234630007,0.6055786372994277,1.4566765558983992,A
g16648,HiC_scaffold_2,4378419,4378776,3.84178057075615,1.8073275495460188,8.296907722032467,1.719444169927833,2.814507932099068,6.095747686772336,A
g16649,HiC_scaffold_2,4379101,4381307,14.076022663569235,8.292968602961306,25.368158933176367,25.257516951154617,18.5685386873398,26.48312924625356,A
g16650,HiC_scaffold_2,4381544,4382325,37.94662570220417,19.612447866194053,59.29232898580726,41.847637768244816,29.748713804080708,64.83503248290427,A
g16651,HiC_scaffold_2,4382665,4384773,8.207916054058078,6.834156404487758,10.022606210858656,8.424512755447692,3.854224392676499,6.534902011677503,A
g16652,HiC_scaffold_2,4384893,4386356,3.753837244046382,8.529839699924855,3.599531203650166,29.32398959532832,20.051723805568862,20.968773663999016,A
g16653,HiC_scaffold_2,4386527,4388324,16.973624293838906,3.6095043120641206,7.777182756430296,7.331237753628232,6.672849519901945,10.249892349713008,A
g16654,HiC_scaffold_2,4388512,4390285,63.11713294329195,9.763223779267824,22.45950135969874,28.56428273677266,23.17026979984464,39.421307089735066,A
g16655,HiC_scaffold_2,4390419,4391657,5.121804620939386,11.470117302160642,6.424587369852855,35.473876687119464,17.270235322398072,22.22873102738812,A
g16656,HiC_scaffold_2,4391990,4393119,2.7022816157310694,0.1287487348240961,0.9427629127210432,2.9840866070701093,1.5131139446060118,2.188376134439666,A
g16657,HiC_scaffold_2,4393294,4400567,30.19396294613088,13.151885279300467,17.243080233983743,19.495412785632645,13.486689844392686,20.36541053652943,A
g16658,HiC_scaffold_2,4400640,4401393,17.046039908676526,2.7683128702020614,4.472526086715092,6.426568731220518,4.85675855834071,6.062386089367363,B
g16659,HiC_scaffold_2,4402314,4402938,8.040506341187598,0.1905597566740928,0.0563382832494127,0.4443923613935957,0.2135374903117028,0.5105918412875101,B
g16660,HiC_scaffold_2,4404317,4405940,15.753255562195717,8.879438423278941,16.921007225153453,40.44718388037834,31.833835990778507,54.62603473503998,B
g16661,HiC_scaffold_2,4406078,4408254,0.3141973102007734,2.3540142113563123,1.9611630096346468,11.03456660513988,8.182890594306658,8.34316837555165,B
g16662,HiC_scaffold_2,4408331,4409459,1.635087149195872,3.600357233454094,8.631191868611966,12.638062550782838,11.214442128483975,8.613367808459815,B
g16663,HiC_scaffold_2,4409691,4410340,2.5103154893422026,8.733844850640367,31.41703707091776,19.92124055264477,18.298433397502983,15.014376319151546,B
g16664,HiC_scaffold_2,4410715,4411174,869.8573977221547,72.26208548139236,195.0238791175742,56.90503517584203,85.74996786576168,41.27047623121374,A
g16665,HiC_scaffold_2,4411866,4412801,11.826417774936326,26.22732722431366,21.13295206267525,59.64945228604927,45.69995094443169,51.89682724004133,A
g16666,HiC_scaffold_2,4413005,4414765,6.665697403528258,31.381520056395228,25.757248668730863,179.94918414619275,87.23954571356455,144.2120617922555,A
g16667,HiC_scaffold_2,4414803,4416765,3.640337820008831,20.20839792658287,13.56157779380023,28.86447966719213,22.004398854110622,15.664263566716388,A
g16668,HiC_scaffold_2,4417291,4418581,57.47501059899823,1481.2482952255812,798.3942632398844,497.134809673571,475.0066489332162,272.3696776645479,A
g16669,HiC_scaffold_2,4419261,4421266,7.587246054385311,0.2684863491175168,1.8832400369315845,1.6618204149556166,1.1817565493170274,15.75968359760476,A
g16670,HiC_scaffold_2,4422589,4450599,1.0813287577535111,0.031668590537828,1.6900920176867014,6.810470113202435,4.4889257446686255,4.365415870959758,A
g16671,HiC_scaffold_2,4450745,4452079,19.672860198539446,10.144961229642703,9.37451033775454,21.3143782896618,13.255270568977386,16.178901315609956,A
g16672,HiC_scaffold_2,4452325,4455460,5.268955606440434,3.5512495189840294,6.847190736855454,5.810917076193917,3.628595323884773,4.285644652639512,A
g16673,HiC_scaffold_2,4455518,4457044,5.188630755629263,0.2400813411598624,1.1435878485463986,2.242583886367048,0.7880840041241165,2.8170616360199965,A
g16674,HiC_scaffold_2,4458199,4461807,1.4014787254920087,0.023551859035475,0.0513880101712068,0.4115246640401317,0.1627570595047691,0.2286443494649975,A
g16675,HiC_scaffold_2,4461993,4463614,21.876869133288903,19.36606712192623,13.503847288146243,27.55088526989676,20.456220970504347,23.841809018297496,A
g16676,HiC_scaffold_2,4463760,4465212,5.817449192195131,0.7230406527565101,2.05255090781712,1.4216811217051006,0.5579455831516072,0.7676773909821861,A
g16677,HiC_scaffold_2,4465307,4468022,732.7127393024109,1330.0754806447037,1183.9853653989178,817.0442690774933,996.2839286090872,946.1576769102868,A
g16678,HiC_scaffold_2,4468059,4470696,2.05706992873066,19.271124156741173,18.631271962509064,7.629785779961537,5.339392692368101,8.897152915415655,A
