Chromosome1	Start1	End1	Chromosome2	Start2	End2	OE_value	log2OE
HiC_scaffold_6	3700000	3710000	HiC_scaffold_9	1010000	1020000	32.643096923828125	5.028706030404537
HiC_scaffold_6	3710000	3720000	HiC_scaffold_9	0	10000	35.47149658203125	5.14858829535856
HiC_scaffold_6	3730000	3740000	HiC_scaffold_9	1150000	1160000	35.32652282714844	5.142679847316974
HiC_scaffold_6	3730000	3740000	HiC_scaffold_9	1930000	1940000	33.69882583618164	5.074626419533997
HiC_scaffold_6	3730000	3740000	HiC_scaffold_9	3000000	3010000	68.60161590576172	6.100170654255893
HiC_scaffold_6	3740000	3750000	HiC_scaffold_9	2770000	2780000	59.45425033569336	5.893708045632693
HiC_scaffold_6	3750000	3760000	HiC_scaffold_9	3140000	3150000	82.91881561279297	6.373627604463569
HiC_scaffold_6	3800000	3810000	HiC_scaffold_9	2490000	2500000	181.16357421875	7.501149097825831
HiC_scaffold_6	3870000	3880000	HiC_scaffold_9	2600000	2610000	103.12370300292969	6.688232164328249
HiC_scaffold_6	3900000	3910000	HiC_scaffold_9	910000	920000	46.604156494140625	5.542386725433619
HiC_scaffold_6	3900000	3910000	HiC_scaffold_9	950000	960000	34.401039123535156	5.104380238760352
HiC_scaffold_6	3900000	3910000	HiC_scaffold_9	1030000	1040000	39.48200607299805	5.303123389596543
HiC_scaffold_6	3930000	3940000	HiC_scaffold_9	990000	1000000	33.67764663696289	5.073719422608581
HiC_scaffold_6	3950000	3960000	HiC_scaffold_9	1150000	1160000	54.04277801513672	5.756029931757664
HiC_scaffold_6	3950000	3960000	HiC_scaffold_9	1790000	1800000	64.33954620361328	6.007633855371245
HiC_scaffold_6	3950000	3960000	HiC_scaffold_9	2450000	2460000	33.198692321777344	5.0530545106149205
HiC_scaffold_6	3950000	3960000	HiC_scaffold_9	2630000	2640000	34.6783447265625	5.115963132092663
HiC_scaffold_6	3950000	3960000	HiC_scaffold_9	4200000	4210000	74.77255249023438	6.224436877657726
HiC_scaffold_6	3960000	3970000	HiC_scaffold_9	2000000	2010000	49.21891403198242	5.621140921355571
HiC_scaffold_6	3960000	3970000	HiC_scaffold_9	2390000	2400000	42.866825103759766	5.421789663974159
HiC_scaffold_6	3960000	3970000	HiC_scaffold_9	4180000	4190000	69.76032257080078	6.1243348060202445
HiC_scaffold_6	4010000	4020000	HiC_scaffold_9	1000000	1010000	41.62645721435547	5.379428872275488
HiC_scaffold_6	4010000	4020000	HiC_scaffold_9	3030000	3040000	63.06296920776367	5.978721193238298
HiC_scaffold_6	4010000	4020000	HiC_scaffold_9	3710000	3720000	36.881019592285156	5.204806635155715
HiC_scaffold_6	4040000	4050000	HiC_scaffold_9	20000	30000	63.185096740722656	5.981512409718202
HiC_scaffold_6	4040000	4050000	HiC_scaffold_9	200000	210000	36.157432556152344	5.176220334310522
HiC_scaffold_6	4040000	4050000	HiC_scaffold_9	210000	220000	58.045127868652344	5.85910307162985
HiC_scaffold_6	4040000	4050000	HiC_scaffold_9	240000	250000	36.50883102416992	5.190173570764178
HiC_scaffold_6	4040000	4050000	HiC_scaffold_9	820000	830000	46.38036346435547	5.53544222073951
HiC_scaffold_6	4040000	4050000	HiC_scaffold_9	950000	960000	33.22593307495117	5.054237809774906
HiC_scaffold_6	4040000	4050000	HiC_scaffold_9	990000	1000000	58.659156799316406	5.8742844279974396
HiC_scaffold_6	4050000	4060000	HiC_scaffold_9	360000	370000	81.21858978271484	6.343738072517162
HiC_scaffold_6	4050000	4060000	HiC_scaffold_9	1590000	1600000	36.8784294128418	5.204705310129841
HiC_scaffold_6	4140000	4150000	HiC_scaffold_9	680000	690000	33.92055130004883	5.084087712647646
HiC_scaffold_6	4150000	4160000	HiC_scaffold_9	2570000	2580000	40.03993606567383	5.323367765419687
HiC_scaffold_6	4170000	4180000	HiC_scaffold_9	360000	370000	46.72177505493164	5.546023181055215
HiC_scaffold_6	4170000	4180000	HiC_scaffold_9	1470000	1480000	76.49524688720703	6.257298202100582
HiC_scaffold_6	4380000	4390000	HiC_scaffold_9	0	10000	34.8489990234375	5.123045312683722
HiC_scaffold_6	4380000	4390000	HiC_scaffold_9	3590000	3600000	115.61151885986328	6.853141336524246
HiC_scaffold_6	60000	70000	HiC_scaffold_10	3780000	3790000	34.46623611450195	5.107111852674909
HiC_scaffold_6	140000	150000	HiC_scaffold_10	3130000	3140000	53.73070526123047	5.747674869656794
HiC_scaffold_6	170000	180000	HiC_scaffold_10	3780000	3790000	107.25555419921875	6.744908548997816
HiC_scaffold_6	180000	190000	HiC_scaffold_10	3490000	3500000	96.54907989501953	6.5931906053608795
HiC_scaffold_6	200000	210000	HiC_scaffold_10	2840000	2850000	40.952049255371094	5.35586374154215
HiC_scaffold_6	200000	210000	HiC_scaffold_10	2850000	2860000	54.80675506591797	5.776281814706335
HiC_scaffold_6	230000	240000	HiC_scaffold_10	3840000	3850000	35.848907470703125	5.163857246991215
HiC_scaffold_6	230000	240000	HiC_scaffold_10	3900000	3910000	38.274314880371094	5.258304648248286
HiC_scaffold_6	250000	260000	HiC_scaffold_10	3210000	3220000	39.24397277832031	5.294399191935419
HiC_scaffold_6	260000	270000	HiC_scaffold_10	2690000	2700000	38.26697540283203	5.258027970710146
HiC_scaffold_6	320000	330000	HiC_scaffold_10	3240000	3250000	37.43895721435547	5.226468347046149
HiC_scaffold_6	330000	340000	HiC_scaffold_10	40000	50000	32.01921081542969	5.000865844755995
HiC_scaffold_6	450000	460000	HiC_scaffold_10	2560000	2570000	32.184364318847656	5.008288068998218
HiC_scaffold_6	460000	470000	HiC_scaffold_10	3440000	3450000	56.750423431396484	5.826559251697908
HiC_scaffold_6	460000	470000	HiC_scaffold_10	3910000	3920000	106.5107650756836	6.734855441225178
HiC_scaffold_6	460000	470000	HiC_scaffold_10	4000000	4010000	66.04037475585938	6.045276401947828
HiC_scaffold_6	610000	620000	HiC_scaffold_10	2910000	2920000	32.82762908935547	5.036838652762138
HiC_scaffold_6	720000	730000	HiC_scaffold_10	3100000	3110000	60.53269577026367	5.919642696518474
HiC_scaffold_6	720000	730000	HiC_scaffold_10	3730000	3740000	35.9490966796875	5.167883614311087
HiC_scaffold_6	850000	860000	HiC_scaffold_10	270000	280000	33.566566467285156	5.068953065823294
HiC_scaffold_6	850000	860000	HiC_scaffold_10	680000	690000	35.909488677978516	5.166293205227816
HiC_scaffold_6	850000	860000	HiC_scaffold_10	3710000	3720000	39.76346206665039	5.313371467706715
HiC_scaffold_6	910000	920000	HiC_scaffold_10	1910000	1920000	58.73422622680664	5.8761295457158855
HiC_scaffold_6	910000	920000	HiC_scaffold_10	1980000	1990000	44.37621307373047	5.471714652623809
HiC_scaffold_6	910000	920000	HiC_scaffold_10	2160000	2170000	42.533905029296875	5.410541409474264
HiC_scaffold_6	910000	920000	HiC_scaffold_10	2470000	2480000	106.94525909423828	6.740728718721518
HiC_scaffold_6	930000	940000	HiC_scaffold_10	1360000	1370000	44.10346984863281	5.462820259434073
HiC_scaffold_6	1020000	1030000	HiC_scaffold_10	2910000	2920000	34.787200927734375	5.120484695370463
HiC_scaffold_6	1330000	1340000	HiC_scaffold_10	4130000	4140000	37.856258392333984	5.242459920995606
HiC_scaffold_6	1480000	1490000	HiC_scaffold_10	160000	170000	32.50038528442383	5.0223849159402345
HiC_scaffold_6	1490000	1500000	HiC_scaffold_10	1120000	1130000	74.10246276855469	6.211449585663253
HiC_scaffold_6	1760000	1770000	HiC_scaffold_10	3670000	3680000	358.74139404296875	8.48680041272555
HiC_scaffold_6	1770000	1780000	HiC_scaffold_10	1140000	1150000	35.15074157714844	5.13548322112369
HiC_scaffold_6	2010000	2020000	HiC_scaffold_10	3840000	3850000	32.730533599853516	5.032565217452969
HiC_scaffold_6	2130000	2140000	HiC_scaffold_10	2230000	2240000	50.3348503112793	5.653485718807513
HiC_scaffold_6	2130000	2140000	HiC_scaffold_10	3680000	3690000	37.060089111328125	5.211794445230323
HiC_scaffold_6	2130000	2140000	HiC_scaffold_10	3790000	3800000	89.18740844726562	6.478768138519984
HiC_scaffold_6	2220000	2230000	HiC_scaffold_10	1110000	1120000	50.069217681884766	5.645852008761545
HiC_scaffold_6	2270000	2280000	HiC_scaffold_10	2930000	2940000	35.21635818481445	5.138173818924029
HiC_scaffold_6	2290000	2300000	HiC_scaffold_10	1360000	1370000	47.48321533203125	5.569345725455139
HiC_scaffold_6	2300000	2310000	HiC_scaffold_10	660000	670000	45.767791748046875	5.516260779856365
HiC_scaffold_6	2300000	2310000	HiC_scaffold_10	2510000	2520000	71.27996826171875	6.155424789369656
HiC_scaffold_6	2370000	2380000	HiC_scaffold_10	1280000	1290000	46.735504150390625	5.546447051688845
HiC_scaffold_6	2370000	2380000	HiC_scaffold_10	2490000	2500000	32.5775032043457	5.0258041323683145
HiC_scaffold_6	2530000	2540000	HiC_scaffold_10	1480000	1490000	35.178314208984375	5.136614443512712
HiC_scaffold_6	2530000	2540000	HiC_scaffold_10	1590000	1600000	69.55667114257812	6.120116984389069
HiC_scaffold_6	2540000	2550000	HiC_scaffold_10	1370000	1380000	53.053733825683594	5.729382383864108
HiC_scaffold_6	2720000	2730000	HiC_scaffold_10	1050000	1060000	84.56307220458984	6.401955886151629
HiC_scaffold_6	2720000	2730000	HiC_scaffold_10	1240000	1250000	293.7179870605469	8.198287807662416
HiC_scaffold_6	2730000	2740000	HiC_scaffold_10	1270000	1280000	33.02720642089844	5.045583040497466
HiC_scaffold_6	2730000	2740000	HiC_scaffold_10	1330000	1340000	39.15818786621094	5.291242097394787
HiC_scaffold_6	2730000	2740000	HiC_scaffold_10	1350000	1360000	34.11619186401367	5.09238471324588
HiC_scaffold_6	2730000	2740000	HiC_scaffold_10	1590000	1600000	65.13482666015625	6.025357232979696
HiC_scaffold_6	2750000	2760000	HiC_scaffold_10	1300000	1310000	32.298370361328125	5.013389469374925
HiC_scaffold_6	2750000	2760000	HiC_scaffold_10	1460000	1470000	38.29462814331055	5.2590701242555875
HiC_scaffold_6	2760000	2770000	HiC_scaffold_10	1240000	1250000	45.99031448364258	5.523258157846357
HiC_scaffold_6	2790000	2800000	HiC_scaffold_10	1110000	1120000	60.05502700805664	5.908213109112134
HiC_scaffold_6	2790000	2800000	HiC_scaffold_10	1490000	1500000	53.70204544067383	5.746905134511774
HiC_scaffold_6	2830000	2840000	HiC_scaffold_10	1120000	1130000	49.983856201171875	5.643390302988642
HiC_scaffold_6	2840000	2850000	HiC_scaffold_10	1120000	1130000	55.555320739746094	5.795853185390019
HiC_scaffold_6	2870000	2880000	HiC_scaffold_10	1260000	1270000	39.35719680786133	5.298555564156619
HiC_scaffold_6	2930000	2940000	HiC_scaffold_10	2910000	2920000	86.39175415039062	6.432821712669012
HiC_scaffold_6	2940000	2950000	HiC_scaffold_10	950000	960000	262.2267761230469	8.034671197255111
HiC_scaffold_6	3090000	3100000	HiC_scaffold_10	2920000	2930000	51.72047805786133	5.692663705080355
HiC_scaffold_6	3140000	3150000	HiC_scaffold_10	1120000	1130000	48.29336929321289	5.593753214704438
HiC_scaffold_6	3250000	3260000	HiC_scaffold_10	2340000	2350000	56.180362701416016	5.81199403344646
HiC_scaffold_6	3280000	3290000	HiC_scaffold_10	40000	50000	37.689056396484375	5.236073770251693
HiC_scaffold_6	3290000	3300000	HiC_scaffold_10	160000	170000	33.60350799560547	5.070539944072577
HiC_scaffold_6	3560000	3570000	HiC_scaffold_10	3030000	3040000	67.1727294921875	6.069803747363675
HiC_scaffold_6	3580000	3590000	HiC_scaffold_10	1120000	1130000	58.054412841796875	5.859333828524441
HiC_scaffold_6	3690000	3700000	HiC_scaffold_10	580000	590000	54.89806365966797	5.778683358910909
HiC_scaffold_6	3690000	3700000	HiC_scaffold_10	2910000	2920000	421.1793518066406	8.71829090017361
HiC_scaffold_6	3710000	3720000	HiC_scaffold_10	160000	170000	58.23781204223633	5.8638842503019
HiC_scaffold_6	3730000	3740000	HiC_scaffold_10	2260000	2270000	32.76673889160156	5.034160190745507
HiC_scaffold_6	3900000	3910000	HiC_scaffold_10	1130000	1140000	78.93604278564453	6.302612290877603
HiC_scaffold_6	3900000	3910000	HiC_scaffold_10	3660000	3670000	34.11294174194336	5.092247266535102
HiC_scaffold_6	4020000	4030000	HiC_scaffold_10	170000	180000	44.00373458862305	5.459554065088341
HiC_scaffold_6	4040000	4050000	HiC_scaffold_10	1340000	1350000	52.341064453125	5.709871359464925
HiC_scaffold_6	4040000	4050000	HiC_scaffold_10	1380000	1390000	34.351463317871094	5.102299651761015
HiC_scaffold_6	4050000	4060000	HiC_scaffold_10	1130000	1140000	49.773651123046875	5.637310314008237
HiC_scaffold_6	4150000	4160000	HiC_scaffold_10	1130000	1140000	35.3983039855957	5.145608334003938
HiC_scaffold_6	4170000	4180000	HiC_scaffold_10	10000	20000	35.21870422363281	5.13826992499548
HiC_scaffold_6	4170000	4180000	HiC_scaffold_10	1330000	1340000	37.38274383544922	5.224300559436392
HiC_scaffold_6	4170000	4180000	HiC_scaffold_10	3210000	3220000	202.746826171875	7.663535520237319
HiC_scaffold_6	4190000	4200000	HiC_scaffold_10	3030000	3040000	35.84292221069336	5.1636163574786185
HiC_scaffold_6	60000	70000	HiC_scaffold_11	1090000	1100000	54.18434524536133	5.7598041881793325
HiC_scaffold_6	60000	70000	HiC_scaffold_11	3570000	3580000	117.2328109741211	6.873232595753575
HiC_scaffold_6	150000	160000	HiC_scaffold_11	460000	470000	133.15992736816406	7.057016178450413
HiC_scaffold_6	150000	160000	HiC_scaffold_11	3570000	3580000	284.84124755859375	8.154014266343797
HiC_scaffold_6	170000	180000	HiC_scaffold_11	1740000	1750000	92.6847915649414	6.534260724634874
HiC_scaffold_6	170000	180000	HiC_scaffold_11	2590000	2600000	39.8065185546875	5.314932794914462
HiC_scaffold_6	170000	180000	HiC_scaffold_11	3350000	3360000	39.19701385498047	5.292671844617931
HiC_scaffold_6	170000	180000	HiC_scaffold_11	3380000	3390000	36.3438720703125	5.183640227146511
HiC_scaffold_6	210000	220000	HiC_scaffold_11	790000	800000	40.02796936035156	5.32293652380144
HiC_scaffold_6	230000	240000	HiC_scaffold_11	1100000	1110000	56.8942985534668	5.830212180446168
HiC_scaffold_6	260000	270000	HiC_scaffold_11	2810000	2820000	41.82936477661133	5.386444184177195
HiC_scaffold_6	260000	270000	HiC_scaffold_11	2970000	2980000	36.48102951049805	5.1890745384451815
HiC_scaffold_6	280000	290000	HiC_scaffold_11	2910000	2920000	32.157249450683594	5.007072106703877
HiC_scaffold_6	310000	320000	HiC_scaffold_11	1120000	1130000	117.00128936767578	6.870380618336414
HiC_scaffold_6	320000	330000	HiC_scaffold_11	460000	470000	79.13562774658203	6.306255453316822
HiC_scaffold_6	330000	340000	HiC_scaffold_11	1100000	1110000	53.27509689331055	5.735389406778429
HiC_scaffold_6	410000	420000	HiC_scaffold_11	1140000	1150000	114.15459442138672	6.834845115176689
HiC_scaffold_6	450000	460000	HiC_scaffold_11	4030000	4040000	56.020233154296875	5.807876082759758
HiC_scaffold_6	460000	470000	HiC_scaffold_11	750000	760000	79.15940856933594	6.3066889283784775
HiC_scaffold_6	460000	470000	HiC_scaffold_11	1160000	1170000	140.50265502929688	7.134453582579709
HiC_scaffold_6	460000	470000	HiC_scaffold_11	1250000	1260000	240.5574951171875	7.910237940348221
HiC_scaffold_6	460000	470000	HiC_scaffold_11	1650000	1660000	49.53952407836914	5.630508103700246
HiC_scaffold_6	460000	470000	HiC_scaffold_11	3890000	3900000	45.514713287353516	5.508261087570078
HiC_scaffold_6	470000	480000	HiC_scaffold_11	1120000	1130000	79.46601104736328	6.312266022220008
HiC_scaffold_6	570000	580000	HiC_scaffold_11	1120000	1130000	40.48725891113281	5.339396067139101
HiC_scaffold_6	580000	590000	HiC_scaffold_11	790000	800000	35.514007568359375	5.150316264955307
HiC_scaffold_6	590000	600000	HiC_scaffold_11	1100000	1110000	69.27025604248047	6.114164101339778
HiC_scaffold_6	620000	630000	HiC_scaffold_11	1930000	1940000	167.0038604736328	7.383737642305146
HiC_scaffold_6	720000	730000	HiC_scaffold_11	1200000	1210000	120.38282775878906	6.91148580052565
HiC_scaffold_6	720000	730000	HiC_scaffold_11	3600000	3610000	39.69105529785156	5.310742015822672
HiC_scaffold_6	730000	740000	HiC_scaffold_11	3960000	3970000	64.2023696899414	6.004554642652913
HiC_scaffold_6	800000	810000	HiC_scaffold_11	1120000	1130000	42.46457290649414	5.408187834813759
HiC_scaffold_6	850000	860000	HiC_scaffold_11	3980000	3990000	55.69715881347656	5.799531830527127
HiC_scaffold_6	900000	910000	HiC_scaffold_11	780000	790000	247.49037170410156	7.951228589856099
HiC_scaffold_6	910000	920000	HiC_scaffold_11	50000	60000	34.36814880371094	5.103000239770925
HiC_scaffold_6	1040000	1050000	HiC_scaffold_11	1140000	1150000	78.68846893310547	6.298080332502239
HiC_scaffold_6	1270000	1280000	HiC_scaffold_11	2750000	2760000	97.06574249267578	6.600890308591749
HiC_scaffold_6	1430000	1440000	HiC_scaffold_11	3500000	3510000	34.27176284790039	5.09894849703081
HiC_scaffold_6	1480000	1490000	HiC_scaffold_11	1120000	1130000	64.05184936523438	6.001168320903692
HiC_scaffold_6	1620000	1630000	HiC_scaffold_11	2790000	2800000	40.834964752197266	5.351733077290922
HiC_scaffold_6	1640000	1650000	HiC_scaffold_11	3960000	3970000	50.072471618652344	5.64594576468822
HiC_scaffold_6	1640000	1650000	HiC_scaffold_11	4020000	4030000	35.56268310546875	5.152292270487155
HiC_scaffold_6	1720000	1730000	HiC_scaffold_11	4050000	4060000	137.3299102783203	7.101502066612268
HiC_scaffold_6	1800000	1810000	HiC_scaffold_11	4050000	4060000	123.29318237304688	6.94594921637249
HiC_scaffold_6	1850000	1860000	HiC_scaffold_11	4050000	4060000	211.2228240966797	7.722621926137602
HiC_scaffold_6	1920000	1930000	HiC_scaffold_11	3510000	3520000	63.8723030090332	5.9971185648102034
HiC_scaffold_6	1940000	1950000	HiC_scaffold_11	3760000	3770000	40.32789993286133	5.333706374538116
HiC_scaffold_6	1940000	1950000	HiC_scaffold_11	3800000	3810000	36.411739349365234	5.186331753295941
HiC_scaffold_6	1960000	1970000	HiC_scaffold_11	3760000	3770000	35.057579040527344	5.131654466717274
HiC_scaffold_6	2010000	2020000	HiC_scaffold_11	1930000	1940000	457.71343994140625	8.838300844510199
HiC_scaffold_6	2100000	2110000	HiC_scaffold_11	3800000	3810000	32.828922271728516	5.036895483885861
HiC_scaffold_6	2130000	2140000	HiC_scaffold_11	480000	490000	37.483306884765625	5.2281763321907055
HiC_scaffold_6	2130000	2140000	HiC_scaffold_11	3080000	3090000	41.66765213012695	5.380855904895364
HiC_scaffold_6	2130000	2140000	HiC_scaffold_11	3850000	3860000	47.08845901489258	5.557301605633761
HiC_scaffold_6	2130000	2140000	HiC_scaffold_11	3920000	3930000	78.20548248291016	6.289197844026843
HiC_scaffold_6	2150000	2160000	HiC_scaffold_11	3960000	3970000	34.39016342163086	5.10392406643733
HiC_scaffold_6	2160000	2170000	HiC_scaffold_11	3750000	3760000	116.93093872070312	6.869512892385186
HiC_scaffold_6	2160000	2170000	HiC_scaffold_11	3950000	3960000	33.49685287475586	5.065953651494633
HiC_scaffold_6	2160000	2170000	HiC_scaffold_11	3960000	3970000	50.60738754272461	5.661276096275387
HiC_scaffold_6	2170000	2180000	HiC_scaffold_11	2170000	2180000	74.07107543945312	6.210838378759963
HiC_scaffold_6	2210000	2220000	HiC_scaffold_11	2790000	2800000	102.2982177734375	6.676637200627067
HiC_scaffold_6	2240000	2250000	HiC_scaffold_11	3750000	3760000	56.3433837890625	5.816174304484226
HiC_scaffold_6	2250000	2260000	HiC_scaffold_11	1110000	1120000	44.204429626464844	5.466119040973058
HiC_scaffold_6	2300000	2310000	HiC_scaffold_11	2280000	2290000	60.43867492675781	5.9174001257152
HiC_scaffold_6	2300000	2310000	HiC_scaffold_11	2760000	2770000	337.0691833496094	8.396900924302503
HiC_scaffold_6	2370000	2380000	HiC_scaffold_11	2020000	2030000	39.90359878540039	5.318446959523459
HiC_scaffold_6	2370000	2380000	HiC_scaffold_11	3030000	3040000	36.19633483886719	5.177771715469538
HiC_scaffold_6	2460000	2470000	HiC_scaffold_11	1140000	1150000	70.0398178100586	6.130103425876611
HiC_scaffold_6	2530000	2540000	HiC_scaffold_11	2950000	2960000	38.8944206237793	5.281491311391552
HiC_scaffold_6	2540000	2550000	HiC_scaffold_11	3500000	3510000	39.766014099121094	5.313464057392161
HiC_scaffold_6	2540000	2550000	HiC_scaffold_11	3520000	3530000	39.837120056152344	5.316041449349386
HiC_scaffold_6	2610000	2620000	HiC_scaffold_11	1110000	1120000	43.28306198120117	5.4357306584891605
HiC_scaffold_6	2690000	2700000	HiC_scaffold_11	2950000	2960000	39.03529739379883	5.286707355900577
HiC_scaffold_6	2690000	2700000	HiC_scaffold_11	3500000	3510000	41.052879333496094	5.359411507011698
HiC_scaffold_6	2720000	2730000	HiC_scaffold_11	130000	140000	89.51636505126953	6.484079549555348
HiC_scaffold_6	2720000	2730000	HiC_scaffold_11	2430000	2440000	102.99794006347656	6.686471673882976
